zcta,Num Eligible,Num Ineligible,Percentage Eligible
26152,26,24,0.52
26155,1621,1673,0.49
26159,521,537,0.49
26160,180,186,0.49
26161,74,76,0.49
26162,8,8,0.5
26164,1581,1385,0.53
26167,147,152,0.49
26169,155,160,0.49
26170,1259,1299,0.49
26175,616,636,0.49
26178,82,84,0.49
26180,442,456,0.49
26181,1188,1226,0.49
26184,447,461,0.49
26187,1243,1282,0.49
26201,3698,3864,0.49
26202,116,102,0.53
26203,72,62,0.54
26205,688,602,0.53
26206,576,486,0.54
26208,186,158,0.54
26209,44,37,0.54
26210,19,20,0.49
26215,29,25,0.54
26217,61,52,0.54
26218,523,546,0.49
26222,105,89,0.54
26224,36,37,0.49
26228,23,24,0.49
26230,16,17,0.48
26234,218,227,0.49
26236,10,10,0.5
26237,110,115,0.49
26238,156,163,0.49
26241,2711,2833,0.49
26250,1058,1106,0.49
26253,630,658,0.49
26254,66,69,0.49
26257,136,142,0.49
26259,62,64,0.49
26260,224,275,0.45
26261,474,414,0.53
26263,76,87,0.47
26264,120,101,0.54
26266,53,44,0.55
26267,107,112,0.49
26268,6,7,0.46
26269,178,217,0.45
26270,130,136,0.49
26271,43,53,0.45
26273,383,400,0.49
26275,117,122,0.49
26276,74,81,0.48
26278,117,122,0.49
26280,289,302,0.49
26282,29,31,0.48
26283,320,339,0.49
26285,94,98,0.49
26287,517,634,0.45
26288,755,637,0.54
26289,9,11,0.45
26291,38,32,0.54
26292,144,176,0.45
26293,104,109,0.49
26294,107,111,0.49
26296,23,24,0.49
26298,15,12,0.56
26301,5561,5812,0.49
26320,144,149,0.49
26321,65,67,0.49
26323,71,75,0.49
26325,52,53,0.5
26327,11,11,0.5
26330,3091,3230,0.49
26335,226,198,0.53
26337,202,208,0.49
26338,123,129,0.49
26339,41,42,0.49
26342,95,83,0.53
26343,104,109,0.49
26346,136,141,0.49
26347,458,478,0.49
26348,41,42,0.49
26349,36,37,0.49
26351,879,769,0.53
26354,2026,2119,0.49
26361,39,41,0.49
26362,583,602,0.49
26366,16,17,0.48
26369,117,122,0.49
26372,136,142,0.49
26374,253,335,0.43
26376,93,89,0.51
26377,117,121,0.49
26378,825,862,0.49
26384,83,73,0.53
26385,659,689,0.49
26386,383,400,0.49
26404,42,44,0.49
26405,221,239,0.48
26408,532,556,0.49
26410,167,227,0.42
26411,142,146,0.49
26412,116,111,0.51
26415,720,742,0.49
26416,1367,1428,0.49
26419,153,158,0.49
26421,46,48,0.49
26422,65,68,0.49
26424,39,41,0.49
26425,167,227,0.42
26426,1347,1401,0.49
26430,81,71,0.53
26431,1120,1170,0.49
26435,16,17,0.48
26436,33,34,0.49
26437,85,87,0.49
26438,49,51,0.49
26440,233,267,0.47
26443,47,41,0.53
26444,547,743,0.42
26447,227,236,0.49
26448,226,241,0.48
26451,88,92,0.49
26452,1919,2005,0.49
26456,627,647,0.49
26463,81,85,0.49
26501,3261,4432,0.42
26505,6635,9017,0.42
26506,227,308,0.42
26508,6271,8524,0.42
26519,310,421,0.42
26520,133,181,0.42
26521,40,54,0.43
26524,30,41,0.42
26525,1450,1971,0.42
26534,147,199,0.42
26537,934,1269,0.42
26541,567,770,0.42
26542,413,562,0.42
26543,20,27,0.43
26544,23,32,0.42
26546,20,27,0.43
26547,447,607,0.42
26554,7184,9702,0.43
26559,233,317,0.42
26560,27,36,0.43
26562,118,132,0.47
26563,63,86,0.42
26568,91,95,0.49
26570,557,757,0.42
26571,307,417,0.42
26572,73,100,0.42
26574,113,154,0.42
26575,116,121,0.49
26576,103,140,0.42
26581,164,169,0.49
26582,783,1061,0.42
26585,92,116,0.44
26586,13,18,0.42
26587,50,68,0.42
26588,470,639,0.42
26590,120,163,0.42
26591,226,302,0.43
26601,871,762,0.53
26610,228,199,0.53
26611,44,38,0.54
26615,33,29,0.53
26617,48,42,0.53
26619,114,100,0.53
26621,143,125,0.53
26623,216,189,0.53
26624,516,451,0.53
26627,77,67,0.53
26629,83,73,0.53
26631,46,40,0.53
26636,75,65,0.54
26638,46,40,0.53
26651,1810,1583,0.53
26656,101,87,0.54
26660,68,60,0.53
26662,135,118,0.53
26667,19,16,0.54
26671,64,56,0.53
26676,85,74,0.53
26678,249,218,0.53
26679,361,315,0.53
26680,96,80,0.55
26681,384,335,0.53
26684,37,33,0.53
26690,103,86,0.54
26691,98,85,0.54
26704,981,1201,0.45
26705,163,222,0.42
26707,39,48,0.45
26710,350,428,0.45
26711,449,549,0.45
26714,101,124,0.45
26716,110,150,0.42
26717,189,231,0.45
26719,423,517,0.45
26720,34,41,0.45
26722,125,153,0.45
26726,2333,2856,0.45
26731,45,55,0.45
26739,133,162,0.45
26743,254,311,0.45
26750,129,158,0.45
26753,1064,1302,0.45
26755,101,124,0.45
26757,1105,1352,0.45
26761,114,140,0.45
26763,280,343,0.45
26764,693,943,0.42
26767,114,140,0.45
26801,232,284,0.45
26802,166,204,0.45
26804,86,105,0.45
26807,430,526,0.45
26808,144,176,0.45
26810,65,80,0.45
26812,318,389,0.45
26814,73,89,0.45
26815,103,126,0.45
26817,71,87,0.45
26818,176,215,0.45
26823,26,32,0.45
26833,400,490,0.45
26836,1124,1375,0.45
26838,9,11,0.45
26845,146,178,0.45
26847,1067,1307,0.45
26851,357,437,0.45
26852,165,201,0.45
26855,116,142,0.45
26865,80,98,0.45
26866,138,169,0.45
26884,49,59,0.45
26886,34,41,0.45
27006,2605,3586,0.42
27007,465,381,0.55
27009,437,747,0.37
27011,907,1248,0.42
27012,4777,7471,0.39
27013,1068,1363,0.44
27014,139,191,0.42
27016,369,360,0.51
27017,2042,1674,0.55
27018,1314,1809,0.42
27019,725,870,0.45
27020,1099,1455,0.43
27021,3765,3697,0.5
27022,304,297,0.51
27023,2002,3454,0.37
27024,590,483,0.55
27025,2343,2290,0.51
27027,871,851,0.51
27028,4611,6346,0.42
27030,8411,6902,0.55
27040,1880,3245,0.37
27041,1695,1427,0.54
27042,145,141,0.51
27043,1403,1277,0.52
27045,1461,2484,0.37
27046,431,421,0.51
27047,266,218,0.55
27048,1721,1682,0.51
27050,640,997,0.39
27051,1353,2009,0.4
27052,2071,2150,0.49
27053,628,607,0.51
27054,489,525,0.48
27055,2457,3382,0.42
27101,4613,4130,0.53
27103,7482,7184,0.51
27104,6403,5906,0.52
27105,7990,8128,0.5
27106,9962,9807,0.5
27107,10126,9978,0.5
27109,658,594,0.53
27110,459,408,0.53
27127,8441,7679,0.52
27201,14,21,0.4
27202,6,8,0.43
27203,3776,4734,0.44
27205,5794,7264,0.44
27207,616,865,0.42
27208,304,412,0.42
27209,691,1028,0.4
27212,488,526,0.48
27213,14,19,0.42
27214,1497,3148,0.32
27215,7069,10946,0.39
27217,6388,9624,0.4
27229,558,818,0.41
27231,254,476,0.35
27233,611,717,0.46
27235,558,1248,0.31
27239,1638,1828,0.47
27242,311,463,0.4
27243,601,1139,0.35
27244,2700,4018,0.4
27247,19,29,0.4
27248,784,983,0.44
27249,1792,3379,0.35
27252,261,366,0.42
27253,5147,7832,0.4
27256,16,23,0.41
27258,1139,1733,0.4
27259,22,32,0.41
27260,4439,4722,0.48
27262,4585,4872,0.48
27263,3790,4501,0.46
27265,9146,10611,0.46
27268,291,309,0.48
27278,3813,7053,0.35
27281,571,837,0.41
27282,2988,3065,0.49
27283,539,602,0.47
27284,9113,14121,0.39
27288,5088,4972,0.51
27291,286,308,0.48
27292,7480,7993,0.48
27295,7428,7933,0.48
27298,1801,2332,0.44
27299,961,1026,0.48
27301,1229,2748,0.31
27302,5094,8106,0.39
27305,261,281,0.48
27306,1114,1605,0.41
27310,953,2131,0.31
27311,623,661,0.49
27312,3566,5009,0.42
27313,1209,1362,0.47
27314,189,204,0.48
27315,347,373,0.48
27316,1150,1442,0.44
27317,3036,3785,0.45
27320,8161,8027,0.5
27325,993,1477,0.4
27326,761,764,0.5
27330,6530,9169,0.42
27332,6074,7895,0.43
27340,25,38,0.4
27341,901,1202,0.43
27342,5,11,0.31
27343,304,327,0.48
27344,2950,4135,0.42
27349,1014,1539,0.4
27350,1130,1417,0.44
27351,13,14,0.48
27355,461,591,0.44
27356,514,765,0.4
27357,1558,2140,0.42
27358,1988,3780,0.34
27360,8899,9640,0.48
27370,2611,3273,0.44
27371,1254,1855,0.4
27374,71,76,0.48
27376,1603,2387,0.4
27377,1304,2890,0.31
27379,817,880,0.48
27401,4168,4828,0.46
27403,5037,4819,0.51
27405,7190,13475,0.35
27406,11570,12775,0.48
27407,10663,9746,0.52
27408,2704,4727,0.36
27409,3198,3766,0.46
27410,8053,14313,0.36
27411,268,468,0.36
27412,750,644,0.54
27455,4414,8111,0.35
27501,3564,4306,0.45
27502,2656,13077,0.17
27503,1030,1251,0.45
27504,2807,3516,0.44
27505,1207,1439,0.46
27506,200,228,0.47
27507,336,356,0.49
27508,409,379,0.52
27509,1402,1510,0.48
27510,1924,3646,0.35
27511,2877,9986,0.22
27513,4083,14172,0.22
27514,4396,8332,0.35
27516,6248,11181,0.36
27517,4177,7579,0.36
27518,1826,6587,0.22
27519,4796,19542,0.2
27520,7821,9884,0.44
27521,1104,1260,0.47
27522,2447,2748,0.47
27523,1331,4879,0.21
27524,2250,2808,0.44
27525,3209,3121,0.51
27526,6994,14545,0.32
27527,5825,7101,0.45
27529,7529,13320,0.36
27530,7768,7221,0.52
27531,122,113,0.52
27533,75,70,0.52
27534,6397,5946,0.52
27536,3144,2917,0.52
27537,4675,4299,0.52
27539,1869,7504,0.2
27540,3108,12468,0.2
27541,659,866,0.43
27542,1954,1810,0.52
27544,745,707,0.51
27545,4434,7451,0.37
27546,3590,4100,0.47
27549,4826,4478,0.52
27551,521,323,0.62
27553,444,327,0.58
27555,94,87,0.52
27556,28,26,0.52
27557,1688,1594,0.51
27559,399,561,0.42
27560,3375,12396,0.21
27562,325,1036,0.24
27563,1257,785,0.62
27565,4531,4861,0.48
27568,242,224,0.52
27569,1806,1676,0.52
27570,5,3,0.62
27571,742,2456,0.23
27572,1098,1425,0.44
27573,2019,2175,0.48
27574,2625,2827,0.48
27576,3567,3307,0.52
27577,4271,5263,0.45
27581,669,720,0.48
27582,56,61,0.48
27583,1312,1431,0.48
27584,20,18,0.53
27587,7059,21641,0.25
27589,1748,1098,0.61
27591,3649,5470,0.4
27592,2552,4451,0.36
27593,6,7,0.46
27594,16,10,0.62
27596,3648,3551,0.51
27597,4402,5747,0.43
27599,2,4,0.33
27601,1566,2448,0.39
27603,7429,14153,0.34
27604,6713,12141,0.36
27605,1008,1576,0.39
27606,6319,12917,0.33
27607,4142,6967,0.37
27608,1890,2954,0.39
27609,5639,10712,0.34
27610,10978,17790,0.38
27612,5508,12047,0.31
27613,4400,14788,0.23
27614,2891,10489,0.22
27615,6017,13240,0.31
27616,5861,16274,0.26
27617,1567,6692,0.19
27695,164,257,0.39
27701,4062,6159,0.4
27703,9565,16219,0.37
27704,6776,8223,0.45
27705,7718,13273,0.37
27707,6826,16338,0.29
27708,469,1125,0.29
27709,0,0,
27712,3703,4520,0.45
27713,7567,18005,0.3
27801,3844,3685,0.51
27803,4214,4035,0.51
27804,5792,5552,0.51
27805,687,646,0.52
27806,360,482,0.43
27807,1361,1302,0.51
27808,427,572,0.43
27809,877,840,0.51
27810,632,847,0.43
27812,502,537,0.48
27813,133,123,0.52
27814,301,403,0.43
27815,3,3,0.5
27816,525,497,0.51
27817,1256,1682,0.43
27818,294,183,0.62
27819,49,47,0.51
27820,632,392,0.62
27821,39,53,0.42
27822,1691,1583,0.52
27823,1616,1002,0.62
27824,205,275,0.43
27825,17,23,0.42
27826,208,278,0.43
27827,7,8,0.47
27828,1845,1944,0.49
27829,375,388,0.49
27830,905,842,0.52
27831,765,474,0.62
27832,667,414,0.62
27834,11795,12624,0.48
27837,1248,1352,0.48
27839,892,553,0.62
27840,84,113,0.43
27841,8,11,0.42
27842,373,231,0.62
27843,213,168,0.56
27844,740,463,0.62
27845,378,234,0.62
27846,503,674,0.43
27847,132,177,0.43
27849,188,252,0.43
27850,1643,1018,0.62
27851,1021,946,0.52
27852,542,520,0.51
27853,100,62,0.62
27855,1502,931,0.62
27856,3438,3295,0.51
27857,197,263,0.43
27858,11329,12125,0.48
27860,323,433,0.43
27861,14,19,0.42
27862,208,129,0.62
27863,2593,2411,0.52
27864,833,799,0.51
27865,354,474,0.43
27866,192,119,0.62
27869,465,293,0.61
27870,6544,4056,0.62
27871,744,967,0.43
27872,42,56,0.43
27873,60,56,0.52
27874,1024,635,0.62
27875,73,98,0.43
27876,286,178,0.62
27877,0,0,
27878,268,253,0.51
27879,58,62,0.48
27880,678,629,0.52
27881,6,6,0.5
27882,1536,1465,0.51
27883,694,643,0.52
27884,248,266,0.48
27885,149,199,0.43
27886,3792,3641,0.51
27888,429,400,0.52
27889,4848,6389,0.43
27890,546,338,0.62
27891,943,890,0.51
27892,2551,3416,0.43
27893,7541,6983,0.52
27896,4202,3893,0.52
27897,349,216,0.62
27909,7539,9561,0.44
27910,2631,1779,0.6
27915,155,207,0.43
27916,170,216,0.44
27917,123,156,0.44
27919,207,263,0.44
27920,216,290,0.43
27921,924,1171,0.44
27922,200,124,0.62
27923,101,129,0.44
27924,488,638,0.43
27925,556,745,0.43
27926,298,378,0.44
27927,270,342,0.44
27928,306,410,0.43
27929,460,583,0.44
27932,2216,2810,0.44
27935,276,350,0.44
27936,183,245,0.43
27937,654,829,0.44
27938,246,312,0.44
27939,505,640,0.44
27941,125,159,0.44
27942,159,99,0.62
27943,107,143,0.43
27944,2117,2684,0.44
27946,214,271,0.44
27947,211,268,0.44
27948,2225,2980,0.43
27949,1500,2009,0.43
27950,356,451,0.44
27953,174,233,0.43
27954,1197,1603,0.43
27956,47,60,0.44
27957,230,309,0.43
27958,2242,2843,0.44
27959,584,783,0.43
27960,146,196,0.43
27962,1250,1674,0.43
27964,82,104,0.44
27965,104,131,0.44
27966,220,279,0.44
27967,79,105,0.43
27968,39,53,0.42
27969,30,38,0.44
27970,514,689,0.43
27972,62,83,0.43
27973,300,380,0.44
27974,164,208,0.44
27976,727,922,0.44
27978,39,53,0.42
27979,259,328,0.44
27980,356,451,0.44
27981,284,380,0.43
27982,25,34,0.42
27983,1646,2205,0.43
27985,32,41,0.44
27986,565,350,0.62
28001,4009,5468,0.42
28006,170,197,0.46
28007,91,132,0.41
28009,179,244,0.42
28012,5194,5821,0.47
28016,2613,2739,0.49
28017,120,106,0.53
28018,1153,1017,0.53
28019,9,8,0.53
28020,446,570,0.44
28021,2612,2956,0.47
28023,2846,3056,0.48
28024,3,3,0.5
28025,8009,11910,0.4
28027,9615,15935,0.38
28031,2623,9506,0.22
28032,651,732,0.47
28033,533,646,0.45
28034,3796,4092,0.48
28036,2026,6055,0.25
28037,4630,6033,0.43
28039,11,12,0.48
28040,1616,1435,0.53
28041,6,6,0.5
28042,20,26,0.43
28043,4370,3854,0.53
28052,6981,7638,0.48
28054,8034,8972,0.47
28056,6782,7411,0.48
28071,553,635,0.47
28072,163,175,0.48
28073,1036,1179,0.47
28074,3,3,0.5
28075,2781,4420,0.39
28076,79,70,0.53
28077,72,75,0.49
28078,5915,20566,0.22
28079,4026,9525,0.3
28080,1442,1882,0.43
28081,4288,5883,0.42
28083,3662,5325,0.41
28086,5071,6406,0.44
28088,629,676,0.48
28089,32,28,0.53
28090,1423,1863,0.43
28091,256,373,0.41
28092,7034,9111,0.44
28097,1015,1384,0.42
28098,766,861,0.47
28101,145,164,0.47
28102,13,20,0.39
28103,1480,2152,0.41
28104,3478,8520,0.29
28105,5148,12608,0.29
28107,1369,1908,0.42
28108,6,11,0.35
28109,80,109,0.42
28110,6904,11941,0.37
28112,3951,5746,0.41
28114,1591,1403,0.53
28115,5616,11087,0.34
28117,5895,12143,0.33
28119,297,432,0.41
28120,4719,4972,0.49
28124,1020,1391,0.42
28125,480,562,0.46
28127,1165,1616,0.42
28128,1050,1432,0.42
28129,859,1171,0.42
28133,371,540,0.41
28134,1196,3718,0.24
28135,697,1013,0.41
28136,7,10,0.41
28137,441,564,0.44
28138,2003,2190,0.48
28139,4040,3563,0.53
28144,4935,5300,0.48
28146,5556,5967,0.48
28147,5002,5371,0.48
28150,5860,5853,0.5
28152,5552,4897,0.53
28159,577,619,0.48
28160,838,739,0.53
28163,786,1072,0.42
28164,2842,3232,0.47
28166,1302,2681,0.33
28167,520,468,0.53
28168,1827,2343,0.44
28169,29,38,0.43
28170,1505,2188,0.41
28173,6890,15435,0.31
28174,1350,1963,0.41
28202,2793,5272,0.35
28203,2972,5620,0.35
28204,1596,3013,0.35
28205,8497,14848,0.36
28206,2789,2629,0.51
28207,1501,2835,0.35
28208,7271,8205,0.47
28209,3597,7417,0.33
28210,5852,14491,0.29
28211,2689,10737,0.2
28212,7041,12019,0.37
28213,7895,10203,0.44
28214,6761,9462,0.42
28215,9579,14534,0.4
28216,7483,14422,0.34
28217,4442,8486,0.34
28223,921,1102,0.46
28226,3313,13531,0.2
28227,8352,14843,0.36
28262,6921,11136,0.38
28269,13163,18078,0.42
28270,2880,11482,0.2
28273,5001,12289,0.29
28274,127,240,0.35
28277,6653,23812,0.22
28278,3222,10018,0.24
28280,4,8,0.33
28301,4076,3844,0.51
28303,7116,6709,0.51
28304,7516,6992,0.52
28305,1349,1272,0.51
28306,8397,8153,0.51
28307,2284,2638,0.46
28308,53,61,0.46
28310,1364,1555,0.47
28311,7519,7487,0.5
28312,3139,3599,0.47
28314,11406,10664,0.52
28315,2377,3319,0.42
28318,934,676,0.58
28320,1906,1055,0.64
28323,802,915,0.47
28325,75,49,0.6
28326,4514,5483,0.45
28327,3116,4640,0.4
28328,5872,3863,0.6
28330,82,62,0.57
28331,24,27,0.47
28332,110,61,0.64
28333,2190,2035,0.52
28334,4507,4406,0.51
28337,2266,1254,0.64
28338,808,610,0.57
28339,1120,1279,0.47
28340,2069,1145,0.64
28341,810,533,0.6
28342,27,32,0.46
28343,290,219,0.57
28344,634,480,0.57
28345,2449,1849,0.57
28347,330,252,0.57
28348,6437,6843,0.48
28349,713,469,0.6
28350,58,87,0.4
28351,907,685,0.57
28352,5288,3992,0.57
28355,2,3,0.4
28356,906,1043,0.46
28357,634,399,0.61
28358,8018,4437,0.64
28359,264,146,0.64
28360,2938,1626,0.64
28362,10,5,0.67
28363,266,201,0.57
28364,3007,1689,0.64
28365,3157,2632,0.55
28366,1082,816,0.57
28367,22,17,0.56
28368,14,16,0.47
28369,518,287,0.64
28371,1592,1159,0.58
28372,3361,1860,0.64
28373,401,598,0.4
28374,3237,4820,0.4
28375,43,24,0.64
28376,9154,6911,0.57
28377,2590,1584,0.62
28378,19,11,0.63
28379,5217,3939,0.57
28382,1465,1014,0.59
28383,1733,959,0.64
28384,2684,1532,0.64
28385,663,436,0.6
28386,1364,811,0.63
28387,2823,4203,0.4
28390,3982,4568,0.47
28391,873,1000,0.47
28392,326,181,0.64
28393,398,262,0.6
28394,956,1423,0.4
28395,411,475,0.46
28396,485,366,0.57
28398,1533,1009,0.6
28399,407,227,0.64
28401,3768,6630,0.36
28403,6620,11545,0.36
28405,5102,9172,0.36
28409,6019,10498,0.36
28411,5186,9957,0.34
28412,7423,12947,0.36
28420,576,1082,0.35
28421,208,400,0.34
28422,1368,2569,0.35
28423,490,271,0.64
28424,14,8,0.64
28425,1409,2705,0.34
28428,1189,2074,0.36
28429,1207,2317,0.34
28430,370,205,0.64
28431,1527,845,0.64
28432,442,244,0.64
28433,1047,579,0.64
28434,235,130,0.64
28435,308,591,0.34
28436,446,247,0.64
28438,374,207,0.64
28439,283,157,0.64
28441,699,436,0.62
28442,365,202,0.64
28443,3437,6599,0.34
28444,461,284,0.62
28445,1483,2202,0.4
28447,211,177,0.54
28448,233,138,0.63
28449,334,582,0.36
28450,504,279,0.64
28451,6478,12164,0.35
28452,95,179,0.35
28453,755,497,0.6
28454,609,671,0.48
28455,408,226,0.64
28456,827,530,0.61
28457,1510,2899,0.34
28458,1298,854,0.6
28460,1857,2499,0.43
28461,3676,6902,0.35
28462,2103,3950,0.35
28463,2074,1148,0.64
28464,485,319,0.6
28465,1332,2501,0.35
28466,1972,1417,0.58
28467,1954,3668,0.35
28468,837,1572,0.35
28469,1357,2548,0.35
28470,1849,3472,0.35
28472,4225,2338,0.64
28478,617,1093,0.36
28479,1010,1896,0.35
28480,429,749,0.36
28501,3797,3510,0.52
28504,4265,3943,0.52
28508,445,293,0.6
28509,0,0,
28510,267,357,0.43
28511,106,129,0.45
28512,576,701,0.45
28513,2142,2279,0.48
28515,503,674,0.43
28516,2141,2605,0.45
28518,1782,1281,0.58
28519,74,90,0.45
28520,48,59,0.45
28521,450,307,0.59
28523,454,552,0.45
28524,61,74,0.45
28525,695,624,0.53
28526,433,494,0.47
28527,232,282,0.45
28528,113,137,0.45
28529,376,504,0.43
28530,1430,1464,0.49
28531,216,262,0.45
28532,3889,4733,0.45
28533,341,415,0.45
28537,20,26,0.43
28538,438,406,0.52
28539,2540,3380,0.43
28540,8416,9818,0.46
28542,521,701,0.43
28543,739,995,0.43
28544,632,851,0.43
28546,7358,9625,0.43
28547,3348,4504,0.43
28551,2769,2564,0.52
28552,25,34,0.42
28553,74,90,0.45
28554,33,31,0.52
28555,1110,1028,0.52
28556,160,214,0.43
28557,2849,3467,0.45
28560,5337,6545,0.45
28562,7533,9142,0.45
28570,4137,5034,0.45
28571,461,617,0.43
28572,1456,1134,0.56
28573,421,401,0.51
28574,3952,3644,0.52
28575,32,39,0.45
28577,58,71,0.45
28578,1129,1005,0.53
28579,122,149,0.45
28580,2576,2386,0.52
28581,35,43,0.45
28582,334,415,0.45
28584,2326,2948,0.44
28585,764,706,0.52
28586,1505,1834,0.45
28587,51,68,0.43
28589,6,8,0.43
28590,6071,6498,0.48
28594,737,897,0.45
28601,9808,11864,0.45
28602,5290,6461,0.45
28604,1466,1476,0.5
28605,801,808,0.5
28606,457,391,0.54
28607,7377,7425,0.5
28609,1103,1357,0.45
28610,1817,2235,0.45
28611,125,134,0.48
28612,2263,2628,0.46
28613,4130,5081,0.45
28615,397,400,0.5
28616,33,33,0.5
28617,488,491,0.5
28618,465,466,0.5
28619,99,114,0.46
28621,2261,1853,0.55
28622,499,502,0.5
28623,367,301,0.55
28624,314,259,0.55
28625,5490,9667,0.36
28626,521,524,0.5
28627,303,249,0.55
28628,23,26,0.47
28629,11,11,0.5
28630,3788,4074,0.48
28631,138,135,0.51
28634,899,1238,0.42
28635,789,646,0.55
28636,953,1037,0.48
28637,281,326,0.46
28638,2276,2448,0.48
28640,959,965,0.5
28641,10,12,0.45
28642,943,1262,0.43
28643,671,676,0.5
28644,346,314,0.52
28645,8813,9478,0.48
28646,115,116,0.5
28649,212,174,0.55
28650,2337,2919,0.44
28651,1432,1174,0.55
28652,16,17,0.48
28653,8,8,0.5
28654,757,628,0.55
28655,10592,12285,0.46
28657,1878,1909,0.5
28658,4757,5852,0.45
28659,4681,3836,0.55
28660,399,549,0.42
28662,27,28,0.49
28663,158,130,0.55
28664,19,19,0.5
28665,580,475,0.55
28666,23,26,0.47
28667,70,76,0.48
28668,61,50,0.55
28669,650,533,0.55
28670,624,511,0.55
28671,96,112,0.46
28672,8,8,0.5
28673,1216,1497,0.45
28675,1395,1143,0.55
28676,789,646,0.55
28677,4514,9299,0.33
28678,914,1111,0.45
28679,397,400,0.5
28681,4822,5186,0.48
28682,202,249,0.45
28683,394,323,0.55
28684,430,433,0.5
28685,418,342,0.55
28689,335,431,0.44
28690,1745,2025,0.46
28692,866,872,0.5
28693,296,298,0.5
28694,1614,1625,0.5
28697,2882,2361,0.55
28698,444,447,0.5
28701,618,919,0.4
28702,94,92,0.51
28704,3362,5377,0.38
28705,1294,1302,0.5
28707,68,71,0.49
28708,112,164,0.41
28709,311,472,0.4
28710,15,22,0.41
28711,1990,3008,0.4
28712,3222,4723,0.41
28713,1948,1919,0.5
28714,3409,3431,0.5
28715,3896,5914,0.4
28716,4035,3971,0.5
28717,371,390,0.49
28718,102,149,0.41
28719,1810,1835,0.5
28720,26,23,0.53
28721,2363,2326,0.5
28722,1349,1189,0.53
28723,2775,2915,0.49
28725,24,26,0.48
28726,645,946,0.41
28729,498,730,0.41
28730,1376,2264,0.38
28731,1501,2189,0.41
28732,3106,4691,0.4
28733,14,14,0.5
28734,6608,6942,0.49
28735,56,82,0.41
28736,233,245,0.49
28739,3618,5304,0.41
28740,471,474,0.5
28741,842,885,0.49
28742,508,745,0.41
28743,452,444,0.5
28745,159,156,0.5
28746,590,520,0.53
28747,361,529,0.41
28748,1855,2774,0.4
28749,31,34,0.48
28751,904,891,0.5
28752,5679,6588,0.46
28753,2496,2528,0.5
28754,1835,1806,0.5
28755,5,6,0.45
28756,899,793,0.53
28757,125,191,0.4
28758,3,4,0.43
28759,1305,1916,0.41
28761,1591,1846,0.46
28762,1275,1479,0.46
28763,642,674,0.49
28766,244,358,0.41
28768,1161,1702,0.41
28770,6,9,0.4
28771,1727,1699,0.5
28772,231,339,0.41
28773,636,688,0.48
28774,324,381,0.46
28775,130,137,0.49
28777,2211,2227,0.5
28778,1446,2195,0.4
28779,3741,3931,0.49
28781,171,179,0.49
28782,1276,1125,0.53
28783,333,350,0.49
28785,1876,1846,0.5
28786,4830,4753,0.5
28787,3124,4683,0.4
28788,38,40,0.49
28789,1312,1361,0.49
28790,534,782,0.41
28791,2536,3717,0.41
28792,6120,8972,0.41
28801,2148,3533,0.38
28803,4836,7956,0.38
28804,3382,5408,0.38
28805,2620,4195,0.38
28806,6296,10047,0.39
28901,1175,1234,0.49
28902,317,333,0.49
28904,2030,2133,0.49
28905,739,776,0.49
28906,4488,4716,0.49
28909,238,250,0.49
29001,436,329,0.57
29003,1158,1170,0.5
29006,1618,2283,0.41
29009,450,524,0.46
29010,2656,1914,0.58
29014,317,370,0.46
29015,247,289,0.46
29016,4573,5835,0.44
29018,770,470,0.62
29020,4250,4950,0.46
29030,446,252,0.64
29031,215,256,0.46
29032,805,928,0.46
29033,2082,3068,0.4
29036,4455,6715,0.4
29037,153,190,0.45
29038,565,319,0.64
29039,896,506,0.64
29040,1979,1418,0.58
29042,911,920,0.5
29044,955,1025,0.48
29045,4931,6040,0.45
29046,17,12,0.59
29047,806,455,0.64
29048,1052,595,0.64
29051,177,131,0.57
29052,313,336,0.48
29053,3278,4555,0.42
29054,1772,2691,0.4
29055,767,896,0.46
29056,483,367,0.57
29058,872,1019,0.46
29059,1360,801,0.63
29061,2619,2812,0.48
29062,14,10,0.58
29063,6194,8304,0.43
29065,120,140,0.46
29067,1875,2196,0.46
29069,898,881,0.5
29070,2611,3861,0.4
29072,10629,16670,0.39
29073,8041,11941,0.4
29074,62,73,0.46
29075,566,733,0.44
29078,2979,3519,0.46
29079,16,16,0.5
29080,596,427,0.58
29081,241,244,0.5
29082,101,102,0.5
29101,563,568,0.5
29102,3654,2775,0.57
29104,315,226,0.58
29105,249,313,0.44
29107,687,388,0.64
29108,3703,4478,0.45
29111,320,243,0.57
29112,1063,633,0.63
29113,336,190,0.64
29114,414,341,0.55
29115,6877,3885,0.64
29117,67,38,0.64
29118,3766,2128,0.64
29122,10,12,0.45
29123,1203,1761,0.41
29125,612,451,0.58
29126,431,521,0.45
29127,1633,1981,0.45
29128,1101,814,0.57
29129,510,647,0.44
29130,1180,1383,0.46
29133,226,128,0.64
29135,1968,1112,0.64
29137,477,541,0.47
29138,1739,2244,0.44
29142,1081,611,0.64
29145,129,156,0.45
29146,325,230,0.59
29148,1310,995,0.57
29150,9087,6511,0.58
29152,478,342,0.58
29153,3458,2478,0.58
29154,6840,4901,0.58
29160,1459,1727,0.46
29161,2224,1968,0.53
29162,792,601,0.57
29163,449,254,0.64
29164,739,924,0.44
29166,156,201,0.44
29168,708,508,0.58
29169,3724,5809,0.39
