state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
01, AL,911822,1055721,46.34,863443,1104097,43.88,NO,Republican,0.420261849352176,32.31269263,48379,20331.84800980892,656976.7553408329
02, AK,106704,164595,39.33,102047,169252,37.61,YES,Republican,0.197649572649572,66.94490927,4657,920.4540598290569,61619.71352245936
04, AZ,1174568,1643126,41.69,1117660,1700024,39.67,YES,Democrat + Independent,0.395275539602645,36.72991326,56908,22494.34040770732,826215.1720160028
05, AR,600752,582813,50.76,570076,613489,48.17,YES,Republican,0.327144978293871,33.2862096,30676,10035.499354142787,334043.7349426614
06, CA,6013704,7415330,44.78,5834238,7594793,43.44,YES,Democrat,0.427501420089848,33.00164891,179466,76721.96985784466,2531951.512932192
08, CO,824852,1488185,35.66,784939,1528096,33.94,YES,Democrat,0.270830403514812,33.38255308,39913,10809.653895486692,360853.8449425133
09, CT,568632,859687,39.81,548675,879643,38.41,YES,Democrat,0.299947945244024,33.12441214,19957,5986.061143234987,198284.75640375525
10, DE,150742,244926,38.1,144553,251114,36.53,YES,Democrat,0.307684653248596,36.83371311,6189,1904.2603189555607,70140.97827516621
12, FL,3685918,4879423,43.03,3490574,5074756,40.75,NO,Republican,0.416985402279703,33.25919813,195344,81455.5964229263,2709147.8202274255
13, GA,1665435,2335679,41.62,1581195,2419920,39.52,NO,Democrat,0.395790889467316,33.15203674,84240,33341.4245287267,1105336.1309402846
15, HI,207027,283055,42.24,201685,288396,41.15,YES,Democrat,0.253479014814492,32.1864799,5342,1354.0848971390162,43583.22632465851
16, ID,287136,406735,41.38,268903,424968,38.75,YES,Republican,0.163692466287752,34.74310399,18233,2984.604737824582,103694.43277528614
17, IL,2000692,2990960,40.08,1913962,3077703,38.34,YES,Democrat,0.31331309366959,34.39314234,86730,27173.64461396354,934587.0271046223
18, IN,1099146,1581549,41.0,1032679,1648014,38.52,YES,Republican,0.353259712540463,32.91961402,66467,23480.113313426955,772956.2674238785
19, IA,497487,802975,38.25,471521,828945,36.26,YES,Republican,0.2266109466177,34.44123704,25966,5884.179839875198,202658.43265113092
20, KS,449522,709501,38.78,418668,740355,36.12,NO,Republican,0.270756492451982,31.44574061,30854,8353.920818113453,262695.22712287464
21, KY,873763,911924,48.93,837383,948305,46.89,YES,Republican,0.485875460508169,32.22560462,36380,17676.14925328719,569624.5970405411
22, LA,948326,835601,53.16,913197,870727,51.19,YES,Republican,0.535368639054502,33.8759307,35129,18806.964921345603,637103.4403528345
23, ME,236145,357485,39.78,221986,371642,37.39,YES,Republican + Independent,0.393156746913972,31.15714349,14159,5566.706379554929,173442.66943449134
24, MD,857197,1498443,36.39,827982,1527658,35.15,YES,Democrat,0.299273095916107,34.9034815,29215,8743.263497189066,305170.33572376386
25, MA,1116919,1642044,40.48,1087795,1671184,39.43,YES,Democrat,0.30350186539937,34.08828678,29124,8839.188327891252,301312.7866235856
26, MI,1729801,2321999,42.69,1646571,2405227,40.64,YES,Democrat,0.453852784222,34.57002623,83230,37774.16723079706,1305853.951985061
27, MN,802896,1478112,35.2,761316,1519697,33.38,YES,Democrat,0.28654396086168,33.18209217,41580,11914.497892628655,395347.96723247477
28, MS,576706,552902,51.05,548001,581608,48.51,YES,Republican,0.387259712921315,34.00269539,28705,11116.290059406347,377983.824756879
29, MO,965580,1503128,39.11,907984,1560727,36.78,NO,Republican,0.375754468816669,32.36481477,57596,21641.95438596487,700437.8449625422
30, MT,182814,266128,40.72,171601,277341,38.22,YES,Democrat + Republican,0.280618552189657,33.62124795,11213,3146.5758257026237,105791.80602942388
31, NE,281387,504595,35.8,264784,521198,33.69,YES,Republican,0.31767992124725,30.75352915,16603,5274.439732468091,162207.63606237565
32, NV,531329,660048,44.6,503635,687746,42.27,YES,Democrat,0.456686911499278,33.42231442,27694,12647.487327061004,422708.29806799826
33, NH,169755,378270,30.98,160022,388009,29.2,YES,Democrat,0.210173485317074,32.22608682,9733,2045.6185325910812,65922.28043188118
34, NJ,1268437,2229507,36.26,1215374,2282573,34.75,YES,Democrat,0.226280848004276,35.11538334,53063,12007.140637650897,421635.3463084033
35, NM,442228,391774,53.02,427367,406640,51.24,YES,Democrat,0.384374123755167,39.7029752,14861,5712.183853125537,226790.69385848363
36, NY,3448259,4204186,45.06,3346212,4306233,43.73,YES,Democrat,0.453001645178044,33.39394907,102047,46227.45888548385,1543717.4076573665
37, NC,1753491,2426154,41.95,1661614,2518017,39.76,YES,Republican,0.490833428857062,31.58749598,91877,45096.30294310029,1424479.2879280425
38, ND,109296,213207,33.89,101370,221133,31.43,YES,Republican,0.144158981115502,34.91900364,7926,1142.6040843214687,39898.59617950023
39, OH,2004934,2828008,41.48,1903803,2929127,39.39,YES,Democrat + Republican,0.543492703500464,31.83051081,101131,54963.96059770542,1749530.9419656766
40, OK,725560,822408,46.87,681787,866176,44.04,YES,Republican,0.449122057445283,55.47480866,43773,19659.41982055237,1090602.5529117545
41, OR,745083,957500,43.76,715502,987081,42.02,YES,Democrat,0.277441573623341,32.7726764,29581,8206.99918935205,268965.32864769705
42, PA,2115720,3113235,40.46,2011656,3217296,38.47,YES,Democrat,0.333723271510407,34.17820462,104064,34728.578526458994,1186960.4630390536
44, RI,190041,250140,43.17,184400,255781,41.89,YES,Democrat,0.406975336900984,32.82142666,5641,2295.7478754584504,75349.72052421034
45, SC,890673,1159173,43.45,840507,1209345,41.0,NO,Republican,0.441472908688149,32.06944213,50166,22146.929937249683,710239.6879797932
46, SD,121432,235454,34.03,111689,245197,31.3,YES,Republican,0.18172310428882,41.67870231,9743,1770.5282050859732,73793.31799123691
47, TN,1200938,1569465,43.35,1125755,1644649,40.64,NO,Republican,0.345189343663036,32.23022643,75183,25952.370424618035,836450.7751806745
48, TX,4536368,6259834,42.02,4295607,6500594,39.79,NO,Republican,0.3591437026273,32.38563847,240761,86467.79698825137,2800314.8125588642
49, UT,361325,740176,32.8,333642,767858,30.29,YES,Republican,0.182580779077008,35.78005958,27683,5054.383707188813,180846.150183397
50, VT,116455,153701,43.11,111872,158286,41.41,YES,Democrat + Independent,0.206938302348546,33.22340012,4583,948.3982396633862,31509.014189440335
51, VA,1142640,2188816,34.3,1081574,2249884,32.47,YES,Democrat,0.371625358818175,34.04288065,61066,22693.674161590672,772558.04099302
53, WA,1139413,1882850,37.7,1096882,1925382,36.29,YES,Democrat,0.279066501786446,33.5620539,42531,11868.977387479334,398347.2588164626
54, WV,360464,361725,49.91,345749,376440,47.88,YES,Democrat + Republican,0.324190487815704,34.52164518,14715,4770.463028208084,164684.23200410782
