state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
01, AL,911822,1055721,46.34,744267,1223278,37.83,NO,Republican,0.420261849352176,32.31269263,167555,70416.97416820384,2275362.042231821
02, AK,106704,164595,39.33,94773,176526,34.93,YES,Republican,0.197649572649572,66.94490927,11931,2358.1570512820435,157866.60984248715
04, AZ,1174568,1643126,41.69,989803,1827891,35.13,YES,Democrat + Independent,0.395275539602645,36.72991326,184765,73033.0850746827,2682498.879903296
05, AR,600752,582813,50.76,500178,683389,42.26,YES,Republican,0.327144978293871,33.2862096,100574,32902.27904692778,1095192.1566737264
06, CA,6013704,7415330,44.78,5456648,7972379,40.63,YES,Democrat,0.427501420089848,33.00164891,557056,238142.23106957035,7859086.300402055
08, CO,824852,1488185,35.66,708070,1604967,30.61,YES,Democrat,0.270830403514812,33.38255308,116782,31628.11618326678,1055827.2673083104
09, CT,568632,859687,39.81,513144,915174,35.93,YES,Democrat,0.299947945244024,33.12441214,55488,16643.511585700406,551306.5372216051
10, DE,150742,244926,38.1,130405,265264,32.96,YES,Democrat,0.307684653248596,36.83371311,20337,6257.382793116697,230482.6426211109
12, FL,3685918,4879423,43.03,3060220,5505116,35.73,NO,Republican,0.416985402279703,33.25919813,625698,260906.9322356056,8677555.352714492
13, GA,1665435,2335679,41.62,1394780,2606334,34.86,NO,Democrat,0.395790889467316,33.15203674,270655,107122.78318877642,3551338.4439653703
15, HI,207027,283055,42.24,188418,301665,38.45,YES,Democrat,0.253479014814492,32.1864799,18609,4716.990986682881,151823.33558134973
16, ID,287136,406735,41.38,235297,458573,33.91,YES,Republican,0.163692466287752,34.74310399,51839,8485.653759890776,294817.95100301976
17, IL,2000692,2990960,40.08,1726757,3264899,34.59,YES,Democrat,0.31331309366959,34.39314234,273935,85827.42231437913,2951874.7523337333
18, IN,1099146,1581549,41.0,910237,1770455,33.96,YES,Republican,0.353259712540463,32.91961402,188909,66733.93903630633,2196855.5151094147
19, IA,497487,802975,38.25,416660,883803,32.04,YES,Republican,0.2266109466177,34.44123704,80827,18316.28298226884,630835.4438840392
20, KS,449522,709501,38.78,350743,808279,30.26,NO,Republican,0.270756492451982,31.44574061,98779,26745.055567914333,841018.0799886704
21, KY,873763,911924,48.93,756633,1029053,42.37,YES,Republican,0.485875460508169,32.22560462,117130,56910.592689321835,1833978.258695948
22, LA,948326,835601,53.16,841333,942590,47.16,YES,Republican,0.535368639054502,33.8759307,106993,57280.69679835834,1940436.9151888988
23, ME,236145,357485,39.78,194314,399314,32.73,YES,Republican + Independent,0.393156746913972,31.15714349,41831,16446.139880158364,512414.74010270555
