state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
01, AL,911822,1055721,46.34,885864,1081678,45.02,NO,Republican,0.420261849352176,32.31269263,25958,10909.157085483785,352504.23975562415
02, AK,106704,164595,39.33,104575,166723,38.55,YES,Republican,0.197649572649572,66.94490927,2129,420.7959401709388,28170.146035927846
04, AZ,1174568,1643126,41.69,1143217,1674477,40.57,YES,Democrat + Independent,0.395275539602645,36.72991326,31351,12392.283442082524,455167.4959210253
05, AR,600752,582813,50.76,581229,602339,49.11,YES,Republican,0.327144978293871,33.2862096,19523,6386.851411231244,212594.074758299
06, CA,6013704,7415330,44.78,5915093,7513933,44.05,YES,Democrat,0.427501420089848,33.00164891,98611,42156.34253648,1391228.8157186117
08, CO,824852,1488185,35.66,802988,1510037,34.72,YES,Democrat,0.270830403514812,33.38255308,21864,5921.43594244785,197672.64965858517
09, CT,568632,859687,39.81,560168,868151,39.22,YES,Democrat,0.299947945244024,33.12441214,8464,2538.7594085454193,84094.9129729611
10, DE,150742,244926,38.1,147312,248355,37.23,YES,Democrat,0.307684653248596,36.83371311,3430,1055.3583606426844,38872.76708415255
12, FL,3685918,4879423,43.03,3585984,4979355,41.87,NO,Republican,0.416985402279703,33.25919813,99934,41671.01919141984,1385944.6835664648
13, GA,1665435,2335679,41.62,1623430,2377685,40.57,NO,Democrat,0.395790889467316,33.15203674,42005,16625.196312074608,551159.1189476099
15, HI,207027,283055,42.24,203947,286135,41.61,YES,Democrat,0.253479014814492,32.1864799,3080,780.7153656286353,25128.47942342722
16, ID,287136,406735,41.38,276718,417152,39.88,YES,Republican,0.163692466287752,34.74310399,10418,1705.3481137858003,59249.08685641042
17, IL,2000692,2990960,40.08,1955968,3035698,39.18,YES,Democrat,0.31331309366959,34.39314234,44724,14012.614801278742,481937.85541597055
18, IN,1099146,1581549,41.0,1062062,1618631,39.62,YES,Republican,0.353259712540463,32.91961402,37084,13100.28317985053,431256.26583337766
19, IA,497487,802975,38.25,483203,817260,37.16,YES,Republican,0.2266109466177,34.44123704,14284,3236.910761487227,111483.21081370847
20, KS,449522,709501,38.78,433101,725921,37.37,NO,Republican,0.270756492451982,31.44574061,16421,4446.092362553997,139810.66716097508
21, KY,873763,911924,48.93,854604,931082,47.86,YES,Republican,0.485875460508169,32.22560462,19159,9308.88794787601,299984.5424601355
22, LA,948326,835601,53.16,928670,855253,52.06,YES,Republican,0.535368639054502,33.8759307,19656,10523.205969255292,356483.3961563186
23, ME,236145,357485,39.78,228776,364851,38.54,YES,Republican + Independent,0.393156746913972,31.15714349,7369,2897.17206800906,90267.60583817831
24, MD,857197,1498443,36.39,843357,1512282,35.8,YES,Democrat,0.299273095916107,34.9034815,13840,4141.939647478921,144568.11385989704
25, MA,1116919,1642044,40.48,1101529,1657444,39.93,YES,Democrat,0.30350186539937,34.08828678,15390,4670.8937084963045,159222.76425411974
26, MI,1729801,2321999,42.69,1683896,2367908,41.56,YES,Democrat,0.453852784222,34.57002623,45905,20834.112059710907,720235.8003829655
27, MN,802896,1478112,35.2,781878,1499129,34.28,YES,Democrat,0.28654396086168,33.18209217,21018,6022.58096939079,199841.83682761315
28, MS,576706,552902,51.05,561821,567788,49.74,YES,Republican,0.387259712921315,34.00269539,14885,5764.360826833774,196003.80531287735
29, MO,965580,1503128,39.11,938289,1530419,38.01,NO,Republican,0.375754468816669,32.36481477,27291,10254.715208475714,331891.95824141847
30, MT,182814,266128,40.72,176308,272631,39.27,YES,Democrat + Republican,0.280618552189657,33.62124795,6506,1825.7043005459084,61382.4569720353
31, NE,281387,504595,35.8,272546,513436,34.68,YES,Republican,0.31767992124725,30.75352915,8841,2808.608183746937,86374.61364978997
32, NV,531329,660048,44.6,515231,676144,43.25,YES,Democrat,0.456686911499278,33.42231442,16098,7351.745901315377,245712.3630497088
33, NH,169755,378270,30.98,164039,383991,29.93,YES,Democrat,0.210173485317074,32.22608682,5716,1201.351642072395,38714.86231877456
34, NJ,1268437,2229507,36.26,1242809,2255131,35.53,YES,Democrat,0.226280848004276,35.11538334,25628,5799.125572653586,203638.51752052768
35, NM,442228,391774,53.02,434685,399318,52.12,YES,Democrat,0.384374123755167,39.7029752,7543,2899.334015485225,115112.18651332629
36, NY,3448259,4204186,45.06,3396773,4255675,44.39,YES,Democrat,0.453001645178044,33.39394907,51486,23323.242703636774,778855.1789924955
37, NC,1753491,2426154,41.95,1707466,2472176,40.85,YES,Republican,0.490833428857062,31.58749598,46025,22590.608563146277,713580.7571741366
38, ND,109296,213207,33.89,104414,218088,32.38,YES,Republican,0.144158981115502,34.91900364,4882,703.7841458058807,24575.441149169837
39, OH,2004934,2828008,41.48,1950709,2882224,40.36,YES,Democrat + Republican,0.543492703500464,31.83051081,54225,29470.891847312658,938073.5415262264
40, OK,725560,822408,46.87,703288,844669,45.43,YES,Republican,0.449122057445283,55.47480866,22272,10002.846463421343,554905.9936136567
41, OR,745083,957500,43.76,729828,972752,42.87,YES,Democrat,0.277441573623341,32.7726764,15255,4232.3712056240665,138706.1319265954
42, PA,2115720,3113235,40.46,2059496,3169446,39.39,YES,Democrat,0.333723271510407,34.17820462,56224,18763.257217401122,641294.4445140274
44, RI,190041,250140,43.17,187007,253180,42.48,YES,Democrat,0.406975336900984,32.82142666,3034,1234.7631721575854,40526.68889743914
45, SC,890673,1159173,43.45,864053,1185802,42.15,NO,Republican,0.441472908688149,32.06944213,26620,11752.008829278526,376880.3670617967
46, SD,121432,235454,34.03,116230,240656,32.57,YES,Republican,0.18172310428882,41.67870231,5202,945.3235885104416,39399.86043214763
47, TN,1200938,1569465,43.35,1162806,1607599,41.97,NO,Republican,0.345189343663036,32.23022643,38132,13162.760052558888,424238.7369377317
48, TX,4536368,6259834,42.02,4404017,6392186,40.79,NO,Republican,0.3591437026273,32.38563847,132351,47533.028186425785,1539387.4662299054
49, UT,361325,740176,32.8,344759,756743,31.3,YES,Republican,0.182580779077008,35.78005958,16566,3024.6331861897147,108221.55560951322
50, VT,116455,153701,43.11,113757,156403,42.11,YES,Democrat + Independent,0.206938302348546,33.22340012,2698,558.3195397363771,18549.273463475896
51, VA,1142640,2188816,34.3,1109807,2221658,33.31,YES,Democrat,0.371625358818175,34.04288065,32833,12201.57540607714,415376.77529105934
53, WA,1139413,1882850,37.7,1116729,1905532,36.95,YES,Democrat,0.279066501786446,33.5620539,22684,6330.344526523741,212459.36420475977
54, WV,360464,361725,49.91,352677,369509,48.83,YES,Democrat + Republican,0.324190487815704,34.52164518,7787,2524.4713286208867,87148.90347373343
55, WI,892049,1557930,36.41,868190,1581785,35.44,NO,Democrat + Republican,0.460510577333756,32.23422865,23859,10987.321864606085,354167.8452348569
56, WY,84623,158136,34.86,82032,160727,33.79,NO,Republican,0.244437091570849,31.65394221,2591,633.3365042600698,20047.597105331668
72,PR,934092,231895,80.11,921762,244223,79.05,YES,,0.680682416721265,32.68482107,12330,8392.814198173197,274317.63034104643
