state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
01, AL,911822,1055721,46.34,790903,1176639,40.2,NO,Republican,0.420261849352176,32.31269263,120919,50817.64256181577,1642054.8642811587
02, AK,106704,164595,39.33,96070,175229,35.41,YES,Republican,0.197649572649572,66.94490927,10634,2101.805555555549,140705.18221984815
04, AZ,1174568,1643126,41.69,1033771,1783917,36.69,YES,Democrat + Independent,0.395275539602645,36.72991326,140797,55653.61014943361,2044152.273394552
05, AR,600752,582813,50.76,524401,659165,44.31,YES,Republican,0.327144978293871,33.2862096,76351,24977.846237715345,831417.8252251644
06, CA,6013704,7415330,44.78,5591728,7837303,41.64,YES,Democrat,0.427501420089848,33.00164891,421976,180395.3392438337,5953343.650725345
08, CO,824852,1488185,35.66,733371,1579662,31.71,YES,Democrat,0.270830403514812,33.38255308,91481,24775.83614393852,827080.6651764101
09, CT,568632,859687,39.81,524606,903713,36.73,YES,Democrat,0.299947945244024,33.12441214,44026,13205.508237313401,437424.69737093395
10, DE,150742,244926,38.1,135805,259861,34.32,YES,Democrat,0.307684653248596,36.83371311,14937,4595.885665574278,169283.53409212438
12, FL,3685918,4879423,43.03,3207773,5357560,37.45,NO,Republican,0.416985402279703,33.25919813,478145,199379.48517302857,6631201.800427155
13, GA,1665435,2335679,41.62,1458937,2542182,36.46,NO,Democrat,0.395790889467316,33.15203674,206498,81730.02709322181,2709516.860955685
15, HI,207027,283055,42.24,193432,296650,39.47,YES,Democrat,0.253479014814492,32.1864799,13595,3446.047206403018,110916.12914334191
16, ID,287136,406735,41.38,246148,447723,35.47,YES,Republican,0.163692466287752,34.74310399,40988,6709.426808202379,233106.31331066907
17, IL,2000692,2990960,40.08,1789359,3202302,35.85,YES,Democrat,0.31331309366959,34.39314234,211333,66213.39602447546,2277286.754284574
18, IN,1099146,1581549,41.0,949953,1730743,35.44,YES,Republican,0.353259712540463,32.91961402,149193,52703.876293049296,1734991.2649250112
19, IA,497487,802975,38.25,433652,866811,33.35,YES,Republican,0.2266109466177,34.44123704,63835,14465.70977734088,498216.9393932428
20, KS,449522,709501,38.78,376080,782943,32.45,NO,Republican,0.270756492451982,31.44574061,73442,19884.898318658463,625295.3545847592
21, KY,873763,911924,48.93,784695,1000992,43.94,YES,Republican,0.485875460508169,32.22560462,89068,43275.955516541595,1394593.8320287773
22, LA,948326,835601,53.16,868705,915222,48.7,YES,Republican,0.535368639054502,33.8759307,79621,42626.58641015851,1444015.2872080915
23, ME,236145,357485,39.78,203280,390348,34.24,YES,Republican + Independent,0.393156746913972,31.15714349,32865,12921.09648732769,402584.45730380376
24, MD,857197,1498443,36.39,790982,1564656,33.58,YES,Democrat,0.299273095916107,34.9034815,66215,19816.368046085026,691660.2354937198
25, MA,1116919,1642044,40.48,1043448,1715524,37.82,YES,Democrat,0.30350186539937,34.08828678,73471,22298.585552757115,760120.5791107493
26, MI,1729801,2321999,42.69,1533123,2518679,37.84,YES,Democrat,0.453852784222,34.57002623,196678,89262.85789521452,3085819.338802329
