state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
25, MA,1116919,1642044,40.48,1047308,1711663,37.96,YES,Democrat,0.30350186539937,34.08828678,69611,21127.068352315546,720185.5648143943
26, MI,1729801,2321999,42.69,1540606,2511194,38.02,YES,Democrat,0.453852784222,34.57002623,189195,85866.67751088129,2968413.2938341177
27, MN,802896,1478112,35.2,717033,1563980,31.43,YES,Democrat,0.28654396086168,33.18209217,85863,24603.524111466428,816396.4047734963
28, MS,576706,552902,51.05,513040,616571,45.42,YES,Republican,0.387259712921315,34.00269539,63666,24655.27688284844,838345.8696036042
29, MO,965580,1503128,39.11,827336,1641374,33.51,NO,Republican,0.375754468816669,32.36481477,138244,51945.80078709159,1681216.2205535397
30, MT,182814,266128,40.72,157484,291454,35.08,YES,Democrat + Republican,0.280618552189657,33.62124795,25330,7108.067926964011,238982.1142178995
31, NE,281387,504595,35.8,237807,548173,30.26,YES,Republican,0.31767992124725,30.75352915,43580,13844.490967955155,425766.95654992055
32, NV,531329,660048,44.6,469598,721780,39.42,YES,Democrat,0.456686911499278,33.42231442,61731,28191.73973376193,942233.1894285983
33, NH,169755,378270,30.98,148933,399103,27.18,YES,Democrat,0.210173485317074,32.22608682,20822,4376.232311272115,141028.84240754443
34, NJ,1268437,2229507,36.26,1146554,2351388,32.78,YES,Democrat,0.226280848004276,35.11538334,121883,27579.78859730517,968474.849030532
35, NM,442228,391774,53.02,405276,428726,48.59,YES,Democrat,0.384374123755167,39.7029752,36952,14203.39262100093,563916.944987463
36, NY,3448259,4204186,45.06,3214056,4438390,42.0,YES,Democrat,0.453001645178044,33.39394907,234203,106094.34430563344,3542909.1303573675
37, NC,1753491,2426154,41.95,1538946,2640699,36.82,YES,Republican,0.490833428857062,31.58749598,214545,105305.85799413837,3326348.3660602965
38, ND,109296,213207,33.89,85581,236922,26.54,YES,Republican,0.144158981115502,34.91900364,23715,3418.7302371541296,119378.65359536311
39, OH,2004934,2828008,41.48,1770002,3062933,36.62,YES,Democrat + Republican,0.543492703500464,31.83051081,234932,127683.827818771,4064241.4616475687
40, OK,725560,822408,46.87,629647,918313,40.68,YES,Republican,0.449122057445283,55.47480866,95913,43076.643895749425,2389668.577831656
41, OR,745083,957500,43.76,683025,1019561,40.12,YES,Democrat,0.277441573623341,32.7726764,62058,17217.469175917297,564262.5457293122
42, PA,2115720,3113235,40.46,1881803,3347154,35.99,YES,Democrat,0.333723271510407,34.17820462,233917,78063.54650189987,2668071.865704819
44, RI,190041,250140,43.17,176840,263347,40.17,YES,Democrat,0.406975336900984,32.82142666,13201,5372.48142242989,176332.50498849511
45, SC,890673,1159173,43.45,776743,1273109,37.89,NO,Republican,0.441472908688149,32.06944213,113930,50297.008486840816,1612997.0029808604
46, SD,121432,235454,34.03,98958,257928,27.73,YES,Republican,0.18172310428882,41.67870231,22474,4084.0450457869406,170217.6976839842
47, TN,1200938,1569465,43.35,1039608,1730797,37.53,NO,Republican,0.345189343663036,32.23022643,161330,55689.3968131576,1794881.8690381898
48, TX,4536368,6259834,42.02,3980050,6816145,36.87,NO,Republican,0.3591437026273,32.38563847,556318,199798.10635821428,6470589.239507737
49, UT,361325,740176,32.8,298426,803075,27.09,YES,Republican,0.182580779077008,35.78005958,62899,11484.148423164726,410903.51480639697
50, VT,116455,153701,43.11,105750,164405,39.14,YES,Democrat + Independent,0.206938302348546,33.22340012,10705,2215.274526641185,73598.95197424368
51, VA,1142640,2188816,34.3,1013230,2318221,30.41,YES,Democrat,0.371625358818175,34.04288065,129410,48092.03768466003,1637191.4991141837
53, WA,1139413,1882850,37.7,1049384,1972879,34.72,YES,Democrat,0.279066501786446,33.5620539,90029,25124.078089331946,843215.6630219679
54, WV,360464,361725,49.91,325559,396629,45.08,YES,Democrat + Republican,0.324190487815704,34.52164518,34905,11315.868977207147,390642.4137345146
55, WI,892049,1557930,36.41,783419,1666558,31.98,NO,Democrat + Republican,0.460510577333756,32.23422865,108630,50025.26401576591,1612525.7985608156
56, WY,84623,158136,34.86,72021,170738,29.67,NO,Republican,0.244437091570849,31.65394221,12602,3080.3962279758393,97506.6841842492
72,PR,934092,231895,80.11,867332,298654,74.39,YES,,0.680682416721265,32.68482107,66760,45442.35814031165,1485275.344814944
