state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
32, NV,531329,660048,44.6,478234,713142,40.14,YES,Democrat,0.456686911499278,33.42231442,53095,24247.791566054166,810417.3137112865
33, NH,169755,378270,30.98,152590,395437,27.84,YES,Democrat,0.210173485317074,32.22608682,17165,3607.627875467575,116259.72912907021
34, NJ,1268437,2229507,36.26,1166556,2331388,33.35,YES,Democrat,0.226280848004276,35.11538334,101881,23053.719075523644,809540.1827496832
35, NM,442228,391774,53.02,411194,422808,49.3,YES,Democrat,0.384374123755167,39.7029752,31034,11928.666556617853,473603.55246646795
36, NY,3448259,4204186,45.06,3250754,4401698,42.48,YES,Democrat,0.453001645178044,33.39394907,197505,89470.08993088958,2987759.626440446
37, NC,1753491,2426154,41.95,1571772,2607868,37.61,YES,Republican,0.490833428857062,31.58749598,181719,89193.75985847645,2817407.5309707103
38, ND,109296,213207,33.89,90499,232004,28.06,YES,Republican,0.144158981115502,34.91900364,18797,2709.756368028091,94621.99247868608
39, OH,2004934,2828008,41.48,1808878,3024061,37.43,YES,Democrat + Republican,0.543492703500464,31.83051081,196056,106555.00547748696,3391700.253710758
40, OK,725560,822408,46.87,645899,902069,41.73,YES,Republican,0.449122057445283,55.47480866,79661,35777.51221814869,1984750.6446326107
41, OR,745083,957500,43.76,691980,1010602,40.64,YES,Democrat,0.277441573623341,32.7726764,53103,14732.979884120276,482839.1821499833
42, PA,2115720,3113235,40.46,1919353,3309599,36.71,YES,Democrat,0.333723271510407,34.17820462,196367,65532.23765668409,2239774.227836618
44, RI,190041,250140,43.17,178901,261279,40.64,YES,Democrat,0.406975336900984,32.82142666,11140,4533.7052530769615,148802.67446192223
45, SC,890673,1159173,43.45,793902,1255946,38.73,NO,Republican,0.441472908688149,32.06944213,96771,42721.77484666087,1370063.4861358802
46, SD,121432,235454,34.03,103683,253203,29.05,YES,Republican,0.18172310428882,41.67870231,17749,3225.403378022266,134430.62722225842
47, TN,1200938,1569465,43.35,1065533,1704874,38.46,NO,Republican,0.345189343663036,32.23022643,135405,46740.363078693386,1506452.4854467
48, TX,4536368,6259834,42.02,4064934,6731255,37.65,NO,Republican,0.3591437026273,32.38563847,471434,169312.55230439856,5483295.1073632175
49, UT,361325,740176,32.8,308396,793109,28.0,YES,Republican,0.182580779077008,35.78005958,52929,9663.818055766957,345771.9858056215
50, VT,116455,153701,43.11,107366,162791,39.74,YES,Democrat + Independent,0.206938302348546,33.22340012,9089,1880.8622300459344,62488.63843941157
51, VA,1142640,2188816,34.3,1035322,2296137,31.08,YES,Democrat,0.371625358818175,34.04288065,107318,39882.0902576489,1357701.2387136694
53, WA,1139413,1882850,37.7,1062554,1959714,35.16,YES,Democrat,0.279066501786446,33.5620539,76859,21448.772260804453,719864.850705944
54, WV,360464,361725,49.91,332022,390165,45.97,YES,Democrat + Republican,0.324190487815704,34.52164518,28442,9220.625854454252,318311.174085004
55, WI,892049,1557930,36.41,799631,1650347,32.64,NO,Democrat + Republican,0.460510577333756,32.23422865,92418,42559.46653603106,1371871.5755444486
56, WY,84623,158136,34.86,74270,168489,30.59,NO,Republican,0.244437091570849,31.65394221,10353,2530.6572090329996,80105.27704805046
72,PR,934092,231895,80.11,880941,285048,75.55,YES,,0.680682416721265,32.68482107,53151,36178.95113115195,1182502.5442219756
