state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
01, AL,911822,1055721,46.34,891731,1075810,45.32,NO,Republican,0.420261849352176,32.31269263,20091,8443.480815334568,272831.60031320766
02, AK,106704,164595,39.33,104799,166499,38.63,YES,Republican,0.197649572649572,66.94490927,1905,376.52243589743466,25206.26030927315
04, AZ,1174568,1643126,41.69,1150334,1667359,40.83,YES,Democrat + Independent,0.395275539602645,36.72991326,24234,9579.1074267305,351839.784892033
05, AR,600752,582813,50.76,584771,598795,49.41,YES,Republican,0.327144978293871,33.2862096,15981,5228.103898114353,174023.7621632114
06, CA,6013704,7415330,44.78,5934160,7494872,44.19,YES,Democrat,0.427501420089848,33.00164891,79544,34005.17295962687,1122226.7791374316
08, CO,824852,1488185,35.66,807120,1505904,34.89,YES,Democrat,0.270830403514812,33.38255308,17732,4802.364715124647,160315.19501216762
09, CT,568632,859687,39.81,561960,866361,39.34,YES,Democrat,0.299947945244024,33.12441214,6672,2001.2526906681283,66290.318921975
10, DE,150742,244926,38.1,147576,248091,37.3,YES,Democrat,0.307684653248596,36.83371311,3166,974.129612185055,35880.810667179874
12, FL,3685918,4879423,43.03,3602007,4963330,42.05,NO,Republican,0.416985402279703,33.25919813,83911,34989.66209069216,1163728.1039760807
13, GA,1665435,2335679,41.62,1630048,2371072,40.74,NO,Democrat,0.395790889467316,33.15203674,35387,14005.852205579911,464322.52689439524
15, HI,207027,283055,42.24,204591,285491,41.75,YES,Democrat,0.253479014814492,32.1864799,2436,617.4748800881025,19874.34281671062
16, ID,287136,406735,41.38,278204,415668,40.09,YES,Republican,0.163692466287752,34.74310399,8932,1462.1011088822008,50797.930869788615
17, IL,2000692,2990960,40.08,1965454,3026208,39.37,YES,Democrat,0.31331309366959,34.39314234,35238,11040.526794729012,379718.40955969883
18, IN,1099146,1581549,41.0,1068798,1611895,39.87,YES,Republican,0.353259712540463,32.91961402,30348,10720.725756177972,352922.15390765143
19, IA,497487,802975,38.25,485075,815388,37.3,YES,Republican,0.2266109466177,34.44123704,12412,2812.6950694188927,96872.69760709532
20, KS,449522,709501,38.78,435958,723065,37.61,NO,Republican,0.270756492451982,31.44574061,13564,3672.5410636186843,115485.77366612667
21, KY,873763,911924,48.93,858230,927458,48.06,YES,Republican,0.485875460508169,32.22560462,15533,7547.103528073389,243209.97432190008
22, LA,948326,835601,53.16,931734,852189,52.23,YES,Republican,0.535368639054502,33.8759307,16592,8882.836459192298,300914.35231103166
23, ME,236145,357485,39.78,230246,363382,38.79,YES,Republican + Independent,0.393156746913972,31.15714349,5899,2319.231650045521,72260.63330701775
24, MD,857197,1498443,36.39,846467,1509172,35.93,YES,Democrat,0.299273095916107,34.9034815,10730,3211.200319179828,112082.07093328722
25, MA,1116919,1642044,40.48,1104858,1654109,40.05,YES,Democrat,0.30350186539937,34.08828678,12061,3660.535998581802,124781.40088817012
26, MI,1729801,2321999,42.69,1691706,2360095,41.75,YES,Democrat,0.453852784222,34.57002623,38095,17289.52181493709,597699.2226465325
27, MN,802896,1478112,35.2,785903,1495103,34.45,YES,Democrat,0.28654396086168,33.18209217,16993,4869.2415269225285,161571.62114433487
28, MS,576706,552902,51.05,565352,564257,50.05,YES,Republican,0.387259712921315,34.00269539,11354,4396.946780508611,149508.04202367546
29, MO,965580,1503128,39.11,944084,1524623,38.24,NO,Republican,0.375754468816669,32.36481477,21496,8077.218061683117,261417.66642327255
30, MT,182814,266128,40.72,177002,271938,39.43,YES,Democrat + Republican,0.280618552189657,33.62124795,5812,1630.9550253262864,54834.7433017936
31, NE,281387,504595,35.8,274128,511854,34.88,YES,Republican,0.31767992124725,30.75352915,7259,2306.0385483337877,70918.82371720682
32, NV,531329,660048,44.6,517980,673397,43.48,YES,Democrat,0.456686911499278,33.42231442,13349,6096.313581603862,203752.9093272806
33, NH,169755,378270,30.98,164908,383125,30.09,YES,Democrat,0.210173485317074,32.22608682,4847,1018.7108833318576,32829.06537073133
34, NJ,1268437,2229507,36.26,1248188,2249748,35.68,YES,Democrat,0.226280848004276,35.11538334,20249,4581.960891238585,160897.31314473096
35, NM,442228,391774,53.02,436085,397918,52.29,YES,Democrat,0.384374123755167,39.7029752,6143,2361.210242227991,93747.0716891639
36, NY,3448259,4204186,45.06,3407351,4245100,44.53,YES,Democrat,0.453001645178044,33.39394907,40908,18531.39130094342,618836.3372999456
37, NC,1753491,2426154,41.95,1716555,2463094,41.07,YES,Republican,0.490833428857062,31.58749598,36936,18129.42352826444,572663.0928187704
38, ND,109296,213207,33.89,105737,216765,32.79,YES,Republican,0.144158981115502,34.91900364,3559,513.0618137900716,17915.607343280513
39, OH,2004934,2828008,41.48,1962556,2870376,40.61,YES,Democrat + Republican,0.543492703500464,31.83051081,42378,23032.13378894266,733124.5835463057
40, OK,725560,822408,46.87,708230,839729,45.75,YES,Republican,0.449122057445283,55.47480866,17330,7783.285255526755,431776.2602965459
41, OR,745083,957500,43.76,731777,970806,42.98,YES,Democrat,0.277441573623341,32.7726764,13306,3691.637578632175,120984.84375059184
42, PA,2115720,3113235,40.46,2071113,3157828,39.61,YES,Democrat,0.333723271510407,34.17820462,44607,14886.393972264725,508790.2192379984
44, RI,190041,250140,43.17,187375,252811,42.57,YES,Democrat,0.406975336900984,32.82142666,2666,1084.9962481780233,35611.12478595015
45, SC,890673,1159173,43.45,869324,1180527,42.41,NO,Republican,0.441472908688149,32.06944213,21349,9425.005127583292,302254.65651398565
46, SD,121432,235454,34.03,117342,239544,32.88,YES,Republican,0.18172310428882,41.67870231,4090,743.2474965412738,30977.591150996504
47, TN,1200938,1569465,43.35,1170684,1599717,42.26,NO,Republican,0.345189343663036,32.23022643,30254,10443.358403181492,336591.8060241827
48, TX,4536368,6259834,42.02,4431347,6364849,41.05,NO,Republican,0.3591437026273,32.38563847,105021,37717.630793621676,1221509.554827171
49, UT,361325,740176,32.8,347369,754129,31.54,YES,Republican,0.182580779077008,35.78005958,13956,2548.097352798724,91171.07509877862
50, VT,116455,153701,43.11,114585,155571,42.41,YES,Democrat + Independent,0.206938302348546,33.22340012,1870,386.974625391781,12856.612815678252
51, VA,1142640,2188816,34.3,1114912,2216557,33.47,YES,Democrat,0.371625358818175,34.04288065,27728,10304.427949310357,350792.41084489675
53, WA,1139413,1882850,37.7,1120300,1901963,37.07,YES,Democrat,0.279066501786446,33.5620539,19113,5333.798048644342,179013.21760031625
54, WV,360464,361725,49.91,354371,367817,49.07,YES,Democrat + Republican,0.324190487815704,34.52164518,6093,1975.2926422610844,68190.35172280183
55, WI,892049,1557930,36.41,873070,1576904,35.64,NO,Democrat + Republican,0.460510577333756,32.23422865,18979,8740.030247217355,281728.1333967202
56, WY,84623,158136,34.86,82790,159969,34.1,NO,Republican,0.244437091570849,31.65394221,1833,448.0531888493662,14182.649746844056
72,PR,934092,231895,80.11,924474,241512,79.29,YES,,0.680682416721265,32.68482107,9618,6546.803484025127,213981.10045581387
