state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
17, IL,2000692,2990960,40.08,1899135,3092523,38.05,YES,Democrat,0.31331309366959,34.39314234,101557,31819.13785380255,1094360.137341913
18, IN,1099146,1581549,41.0,1020401,1660294,38.06,YES,Republican,0.353259712540463,32.91961402,78745,27817.43606399876,915739.2582528671
19, IA,497487,802975,38.25,465402,835060,35.79,YES,Republican,0.2266109466177,34.44123704,32085,7270.812222228905,250415.76721911484
20, KS,449522,709501,38.78,413240,745781,35.65,NO,Republican,0.270756492451982,31.44574061,36282,9823.587059142812,308909.9705215576
21, KY,873763,911924,48.93,829725,955961,46.47,YES,Republican,0.485875460508169,32.22560462,44038,21396.983529858746,689530.7312938799
22, LA,948326,835601,53.16,907400,876528,50.87,YES,Republican,0.535368639054502,33.8759307,40926,21910.496921944552,742238.4753303569
23, ME,236145,357485,39.78,219519,374109,36.98,YES,Republican + Independent,0.393156746913972,31.15714349,16626,6536.624074191699,203662.53421977916
24, MD,857197,1498443,36.39,823014,1532625,34.94,YES,Democrat,0.299273095916107,34.9034815,34183,10230.052237700285,357064.4390226055
25, MA,1116919,1642044,40.48,1080381,1678593,39.16,YES,Democrat,0.30350186539937,34.08828678,36538,11089.35115796218,378016.98247673985
26, MI,1729801,2321999,42.69,1630479,2421318,40.24,YES,Democrat,0.453852784222,34.57002623,99322,45077.566234497484,1558332.6471111404
27, MN,802896,1478112,35.2,754357,1526655,33.07,YES,Democrat,0.28654396086168,33.18209217,48539,13908.557316265085,461515.03082003584
28, MS,576706,552902,51.05,541927,587682,47.97,YES,Republican,0.387259712921315,34.00269539,34779,13468.505555690415,457965.49176866387
29, MO,965580,1503128,39.11,893663,1575048,36.2,NO,Republican,0.375754468816669,32.36481477,71917,27023.134133888387,874598.730748162
30, MT,182814,266128,40.72,170031,278912,37.87,YES,Democrat + Republican,0.280618552189657,33.62124795,12783,3587.1469526403853,120604.35712780929
31, NE,281387,504595,35.8,261993,523989,33.33,YES,Republican,0.31767992124725,30.75352915,19394,6161.084392669166,189475.08846556125
32, NV,531329,660048,44.6,497493,693887,41.76,YES,Democrat,0.456686911499278,33.42231442,33836,15452.45833748957,516456.9211175269
33, NH,169755,378270,30.98,158594,389435,28.94,YES,Democrat,0.210173485317074,32.22608682,11161,2345.746269623863,75594.22294258974
34, NJ,1268437,2229507,36.26,1206771,2291179,34.5,YES,Democrat,0.226280848004276,35.11538334,61666,13953.834773031684,489994.25711802946
35, NM,442228,391774,53.02,423984,410019,50.84,YES,Democrat,0.384374123755167,39.7029752,18244,7012.5215137892665,278417.9677514417
36, NY,3448259,4204186,45.06,3321768,4330680,43.41,YES,Democrat,0.453001645178044,33.39394907,126491,57300.631100215964,1913494.3566394697
37, NC,1753491,2426154,41.95,1640299,2539335,39.25,YES,Republican,0.490833428857062,31.58749598,113192,55558.41747918856,1754951.2887790303
38, ND,109296,213207,33.89,98434,224070,30.52,YES,Republican,0.144158981115502,34.91900364,10862,1565.8548528765825,54678.09130730905
39, OH,2004934,2828008,41.48,1880807,2952128,38.92,YES,Democrat + Republican,0.543492703500464,31.83051081,124127,67462.11880740209,2147353.7019645167
40, OK,725560,822408,46.87,674625,873334,43.58,YES,Republican,0.449122057445283,55.47480866,50935,22876.03199597549,1269043.4978767782
41, OR,745083,957500,43.76,710088,992490,41.71,YES,Democrat,0.277441573623341,32.7726764,34995,9709.067868948818,318192.13941469725
42, PA,2115720,3113235,40.46,1990442,3238505,38.07,YES,Democrat,0.333723271510407,34.17820462,125278,41808.18400828077,1428928.667825632
44, RI,190041,250140,43.17,182790,257393,41.53,YES,Democrat,0.406975336900984,32.82142666,7251,2950.9781678690347,96855.31351197469
45, SC,890673,1159173,43.45,830847,1219000,40.53,NO,Republican,0.441472908688149,32.06944213,59826,26411.5582351772,847003.93838614
46, SD,121432,235454,34.03,108867,248019,30.5,YES,Republican,0.18172310428882,41.67870231,12565,2283.350805389023,95167.09848710784
47, TN,1200938,1569465,43.35,1113291,1657116,40.19,NO,Republican,0.345189343663036,32.23022643,87647,30254.810404034117,975119.3899187394
48, TX,4536368,6259834,42.02,4249091,6547113,39.36,NO,Republican,0.3591437026273,32.38563847,287277,103173.72545966286,3341346.972339676
49, UT,361325,740176,32.8,327016,774486,29.69,YES,Republican,0.182580779077008,35.78005958,34309,6264.163949353067,224132.15932674086
50, VT,116455,153701,43.11,110024,160132,40.73,YES,Democrat + Independent,0.206938302348546,33.22340012,6431,1330.8202224034992,44214.372736698846
51, VA,1142640,2188816,34.3,1071849,2259605,32.17,YES,Democrat,0.371625358818175,34.04288065,70791,26307.730776097425,895590.9389830165
53, WA,1139413,1882850,37.7,1090803,1931463,36.09,YES,Democrat,0.279066501786446,33.5620539,48610,13565.422651839139,455283.44621730613
54, WV,360464,361725,49.91,342305,379882,47.4,YES,Democrat + Republican,0.324190487815704,34.52164518,18159,5886.975068245369,203228.0644894729
55, WI,892049,1557930,36.41,832416,1617558,33.98,NO,Democrat + Republican,0.460510577333756,32.23422865,59633,27461.62725814387,885204.3721400821
56, WY,84623,158136,34.86,78246,164513,32.23,NO,Republican,0.244437091570849,31.65394221,6377,1558.7753329473042,49341.384307487475
72,PR,934092,231895,80.11,901445,264542,77.31,YES,,0.680682416721265,32.68482107,32647,22222.238858699136,726329.9008713822
