state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
20, KS,449522,709501,38.78,370970,788053,32.01,NO,Republican,0.270756492451982,31.44574061,78552,21268.463995088092,668802.6019626645
21, KY,873763,911924,48.93,781082,1004606,43.74,YES,Republican,0.485875460508169,32.22560462,92681,45031.42355535761,1451164.8509707088
22, LA,948326,835601,53.16,862986,920940,48.38,YES,Republican,0.535368639054502,33.8759307,85340,45688.359656911205,1547735.7055341997
23, ME,236145,357485,39.78,202212,391416,34.06,YES,Republican + Independent,0.393156746913972,31.15714349,33933,13340.987893031812,415667.07408154494
24, MD,857197,1498443,36.39,788533,1567107,33.47,YES,Democrat,0.299273095916107,34.9034815,68664,20549.28785798357,717241.6885893041
25, MA,1116919,1642044,40.48,1040017,1718955,37.7,YES,Democrat,0.30350186539937,34.08828678,76902,23339.900452942355,795617.2200565508
26, MI,1729801,2321999,42.69,1524834,2526963,37.63,YES,Democrat,0.453852784222,34.57002623,204967,93024.84362363067,3215871.284110561
27, MN,802896,1478112,35.2,710660,1570354,31.16,YES,Democrat,0.28654396086168,33.18209217,92236,26429.668774037917,876991.705282697
28, MS,576706,552902,51.05,505442,624166,44.74,YES,Republican,0.387259712921315,34.00269539,71264,27597.676181624593,938395.3766756393
29, MO,965580,1503128,39.11,812720,1655988,32.92,NO,Republican,0.375754468816669,32.36481477,152860,57437.828103316024,1858964.6673549237
30, MT,182814,266128,40.72,155458,293480,34.63,YES,Democrat + Republican,0.280618552189657,33.62124795,27356,7676.601113700256,258096.90945696243
31, NE,281387,504595,35.8,234768,551212,29.87,YES,Republican,0.31767992124725,30.75352915,46619,14809.920248625547,455457.31407528097
32, NV,531329,660048,44.6,464173,727206,38.96,YES,Democrat,0.456686911499278,33.42231442,67156,30669.266228645512,1025037.858924478
33, NH,169755,378270,30.98,146816,401217,26.79,YES,Democrat,0.210173485317074,32.22608682,22939,4821.1695796883605,155367.42944898002
34, NJ,1268437,2229507,36.26,1138414,2359530,32.55,YES,Democrat,0.226280848004276,35.11538334,130023,29421.71470005998,1033154.7902127194
35, NM,442228,391774,53.02,401582,432421,48.15,YES,Democrat,0.384374123755167,39.7029752,40646,15623.270634152517,620290.3265306456
36, NY,3448259,4204186,45.06,3190342,4462111,41.69,YES,Democrat,0.453001645178044,33.39394907,257917,116836.82531938556,3901642.9942160477
37, NC,1753491,2426154,41.95,1516317,2663322,36.28,YES,Republican,0.490833428857062,31.58749598,237174,116412.92765574482,3677192.8843458705
38, ND,109296,213207,33.89,83164,239340,25.79,YES,Republican,0.144158981115502,34.91900364,26132,3767.162494510298,131545.56085827659
39, OH,2004934,2828008,41.48,1747279,3085663,36.15,YES,Democrat + Republican,0.543492703500464,31.83051081,257655,140033.61252041205,4457341.417094327
40, OK,725560,822408,46.87,620627,927334,40.09,YES,Republican,0.449122057445283,55.47480866,104933,47127.72485390588,2614401.518851555
41, OR,745083,957500,43.76,677692,1024893,39.8,YES,Democrat,0.277441573623341,32.7726764,67391,18697.06508805057,612752.863760419
42, PA,2115720,3113235,40.46,1860018,3368932,35.57,YES,Democrat,0.333723271510407,34.17820462,255702,85333.70797175409,2916552.9320419366
44, RI,190041,250140,43.17,175262,264923,39.82,YES,Democrat,0.406975336900984,32.82142666,14779,6014.688504059643,197410.65761873868
45, SC,890673,1159173,43.45,764353,1285498,37.29,NO,Republican,0.441472908688149,32.06944213,126320,55766.85782548698,1788412.0198063923
46, SD,121432,235454,34.03,98119,258767,27.49,YES,Republican,0.18172310428882,41.67870231,23313,4236.51073028526,176572.26956068006
47, TN,1200938,1569465,43.35,1022974,1747431,36.93,NO,Republican,0.345189343663036,32.23022643,177964,61431.27635564854,1979943.9468264577
48, TX,4536368,6259834,42.02,3916777,6879427,36.28,NO,Republican,0.3591437026273,32.38563847,619591,222522.20585455143,7206523.710352421
49, UT,361325,740176,32.8,293958,807545,26.69,YES,Republican,0.182580779077008,35.78005958,67367,12299.9193440808,440091.8469604055
50, VT,116455,153701,43.11,105350,164810,39.0,YES,Democrat + Independent,0.206938302348546,33.22340012,11105,2298.049847580603,76349.0295818754
51, VA,1142640,2188816,34.3,999066,2332393,29.99,YES,Democrat,0.371625358818175,34.04288065,143574,53355.739266960656,1816383.0638576602
53, WA,1139413,1882850,37.7,1040487,1981780,34.43,YES,Democrat,0.279066501786446,33.5620539,98926,27606.932755725957,926545.3651613501
54, WV,360464,361725,49.91,322429,399758,44.65,YES,Democrat + Republican,0.324190487815704,34.52164518,38035,12330.585204070301,425672.0872766728
55, WI,892049,1557930,36.41,774888,1675092,31.63,NO,Democrat + Republican,0.460510577333756,32.23422865,117161,53953.87975100019,1739161.6964483452
56, WY,84623,158136,34.86,70373,172386,28.99,NO,Republican,0.244437091570849,31.65394221,14250,3483.2285548845985,110257.91538053889
72,PR,934092,231895,80.11,861440,304544,73.88,YES,,0.680682416721265,32.68482107,72652,49452.93893963334,1616360.4606275512
