state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
01, AL,911822,1055721,46.34,838060,1129482,42.59,NO,Republican,0.420261849352176,32.31269263,73762,30999.354531915204,1001672.6147181735
02, AK,106704,164595,39.33,99738,171560,36.76,YES,Republican,0.197649572649572,66.94490927,6966,1376.8269230769185,92171.55344587758
04, AZ,1174568,1643126,41.69,1087098,1730593,38.58,YES,Democrat + Independent,0.395275539602645,36.72991326,87470,34574.75144904336,1269927.6217094217
05, AR,600752,582813,50.76,551190,632379,46.57,YES,Republican,0.327144978293871,33.2862096,49562,16213.959414200835,539701.2515069823
06, CA,6013704,7415330,44.78,5746820,7682214,42.79,YES,Democrat,0.427501420089848,33.00164891,266884,114093.28899925899,3765266.6665407107
08, CO,824852,1488185,35.66,765022,1548017,33.07,YES,Democrat,0.270830403514812,33.38255308,59830,16203.783042291203,540923.64750609
09, CT,568632,859687,39.81,540656,887665,37.85,YES,Democrat,0.299947945244024,33.12441214,27976,8391.343716146815,277958.32766204624
10, DE,150742,244926,38.1,142544,253123,36.03,YES,Democrat,0.307684653248596,36.83371311,8198,2522.39878733199,92909.31328159843
12, FL,3685918,4879423,43.03,3392384,5172952,39.61,NO,Republican,0.416985402279703,33.25919813,293534,122399.39307277034,4070905.6651990185
13, GA,1665435,2335679,41.62,1536036,2465077,38.39,NO,Democrat,0.395790889467316,33.15203674,129399,51214.945306181224,1697879.7484276104
15, HI,207027,283055,42.24,199044,291037,40.61,YES,Democrat,0.253479014814492,32.1864799,7983,2023.5229752640894,65130.081570525814
16, ID,287136,406735,41.38,259087,434788,37.34,YES,Republican,0.163692466287752,34.74310399,28049,4591.409986905156,159519.83463577038
17, IL,2000692,2990960,40.08,1872618,3119046,37.51,YES,Democrat,0.31331309366959,34.39314234,128074,40127.26115863907,1380102.6047434267
