state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
01, AL,911822,1055721,46.34,751695,1215847,38.2,NO,Republican,0.420261849352176,32.31269263,160127,67295.26915121588,2174491.34753636
02, AK,106704,164595,39.33,94922,176377,34.99,YES,Republican,0.197649572649572,66.94490927,11782,2328.7072649572574,155895.09656895345
04, AZ,1174568,1643126,41.69,998243,1819452,35.43,YES,Democrat + Independent,0.395275539602645,36.72991326,176325,69696.95952043637,2559963.277671359
05, AR,600752,582813,50.76,504361,679208,42.61,YES,Republican,0.327144978293871,33.2862096,96391,31533.83160272452,1049641.7282193922
06, CA,6013704,7415330,44.78,5477827,7951195,40.79,YES,Democrat,0.427501420089848,33.00164891,535877,229088.17849348747,7560287.636073486
08, CO,824852,1488185,35.66,711448,1601590,30.76,YES,Democrat,0.270830403514812,33.38255308,113404,30713.251080193742,1025286.734443935
09, CT,568632,859687,39.81,515236,913082,36.07,YES,Democrat,0.299947945244024,33.12441214,53396,16016.020484249906,530521.2633629763
10, DE,150742,244926,38.1,131377,264290,33.2,YES,Democrat,0.307684653248596,36.83371311,19365,5958.313310159062,219466.80308589333
12, FL,3685918,4879423,43.03,3083348,5481991,36.0,NO,Republican,0.416985402279703,33.25919813,602570,251262.89385168062,8356802.369330205
13, GA,1665435,2335679,41.62,1405286,2595827,35.12,NO,Democrat,0.395790889467316,33.15203674,260149,102964.60410403278,3413486.3381764498
15, HI,207027,283055,42.24,189496,300587,38.67,YES,Democrat,0.253479014814492,32.1864799,17531,4443.740608712859,143028.36778315023
16, ID,287136,406735,41.38,237202,456670,34.19,YES,Republican,0.163692466287752,34.74310399,49934,8173.819611612608,283983.86476175825
17, IL,2000692,2990960,40.08,1737486,3254173,34.81,YES,Democrat,0.31331309366959,34.39314234,263206,82465.8861323981,2836260.9599458
18, IN,1099146,1581549,41.0,916857,1763834,34.2,YES,Republican,0.353259712540463,32.91961402,182289,64395.35973928846,2119870.387296424
19, IA,497487,802975,38.25,419526,880936,32.26,YES,Republican,0.2266109466177,34.44123704,77961,17666.81600926251,608466.9979170769
20, KS,449522,709501,38.78,354449,804574,30.58,NO,Republican,0.270756492451982,31.44574061,95073,25741.63200688729,809464.6829666514
21, KY,873763,911924,48.93,761477,1024209,42.64,YES,Republican,0.485875460508169,32.22560462,112286,54557.01195862026,1758132.6966271084
22, LA,948326,835601,53.16,844820,939101,47.36,YES,Republican,0.535368639054502,33.8759307,103506,55413.86635397529,1877196.2964263284
23, ME,236145,357485,39.78,195112,398516,32.87,YES,Republican + Independent,0.393156746913972,31.15714349,41033,16132.400796121014,502639.52644293266
24, MD,857197,1498443,36.39,776987,1578650,32.98,YES,Democrat,0.299273095916107,34.9034815,80210,24004.695023430944,837847.428663464
25, MA,1116919,1642044,40.48,1026639,1732332,37.21,YES,Democrat,0.30350186539937,34.08828678,90280,27400.148408255125,934024.1167551612
26, MI,1729801,2321999,42.69,1489983,2561814,36.77,YES,Democrat,0.453852784222,34.57002623,239818,108842.06700655159,3762673.1113439063
27, MN,802896,1478112,35.2,693840,1587163,30.42,YES,Democrat,0.28654396086168,33.18209217,109056,31249.338195731372,1036918.4202622598
28, MS,576706,552902,51.05,488173,641436,43.22,YES,Republican,0.387259712921315,34.00269539,88533,34285.264164062784,1165791.3937363098
29, MO,965580,1503128,39.11,776573,1692139,31.46,NO,Republican,0.375754468816669,32.36481477,189007,71020.22488763217,2298556.4234119593
30, MT,182814,266128,40.72,150791,298151,33.59,YES,Democrat + Republican,0.280618552189657,33.62124795,32023,8986.247896769386,302128.8686774495
31, NE,281387,504595,35.8,226425,559556,28.81,YES,Republican,0.31767992124725,30.75352915,54962,17460.32383159135,536966.5779232843
32, NV,531329,660048,44.6,451051,740326,37.86,YES,Democrat,0.456686911499278,33.42231442,80278,36661.91188133904,1225325.9461364471
33, NH,169755,378270,30.98,143016,405017,26.1,YES,Democrat,0.210173485317074,32.22608682,26739,5619.828823893242,181105.0915923221
34, NJ,1268437,2229507,36.26,1112512,2385433,31.8,YES,Democrat,0.226280848004276,35.11538334,155925,35282.84122506674,1238970.4949425738
35, NM,442228,391774,53.02,394893,439109,47.35,YES,Democrat,0.384374123755167,39.7029752,47335,18194.34914795083,722369.7930012329
36, NY,3448259,4204186,45.06,3143575,4508865,41.08,YES,Democrat,0.453001645178044,33.39394907,304684,138022.35325942715,4609111.435266859
37, NC,1753491,2426154,41.95,1469797,2709838,35.17,YES,Republican,0.490833428857062,31.58749598,283694,139246.49876617535,4398448.220005639
38, ND,109296,213207,33.89,78071,244433,24.21,YES,Republican,0.144158981115502,34.91900364,31225,4501.364185331549,157183.15237255802
39, OH,2004934,2828008,41.48,1696306,3136631,35.1,YES,Democrat + Republican,0.543492703500464,31.83051081,308628,167737.0660959412,5339156.495604541
40, OK,725560,822408,46.87,600897,947062,38.82,YES,Republican,0.449122057445283,55.47480866,124663,55988.90304730131,3105973.6836323314
41, OR,745083,957500,43.76,666997,1035583,39.18,YES,Democrat,0.277441573623341,32.7726764,78086,21664.302717952203,709997.1824070881
42, PA,2115720,3113235,40.46,1812104,3416845,34.66,YES,Democrat,0.333723271510407,34.17820462,303616,101323.72480290373,3463062.999174213
44, RI,190041,250140,43.17,172932,267252,39.29,YES,Democrat,0.406975336900984,32.82142666,17109,6962.941039038935,228533.6586507206
45, SC,890673,1159173,43.45,740138,1309720,36.11,NO,Republican,0.441472908688149,32.06944213,150535,66457.12430937051,2131242.9021655736
46, SD,121432,235454,34.03,93484,263402,26.19,YES,Republican,0.18172310428882,41.67870231,27948,5078.797318663941,211677.6815374206
47, TN,1200938,1569465,43.35,990103,1780300,35.74,NO,Republican,0.345189343663036,32.23022643,210835,72777.9952711962,2345651.2667121226
48, TX,4536368,6259834,42.02,3785950,7010251,35.07,NO,Republican,0.3591437026273,32.38563847,750418,269507.8990381732,8728185.383059539
49, UT,361325,740176,32.8,282588,818911,25.65,YES,Republican,0.182580779077008,35.78005958,78737,14375.862802186379,514369.2275761344
50, VT,116455,153701,43.11,103830,166328,38.43,YES,Democrat + Independent,0.206938302348546,33.22340012,12625,2612.596067150393,86799.3244908759
51, VA,1142640,2188816,34.3,972610,2358846,29.19,YES,Democrat,0.371625358818175,34.04288065,170030,63187.4597598543,2151083.1511813975
53, WA,1139413,1882850,37.7,1020413,2001848,33.76,YES,Democrat,0.279066501786446,33.5620539,119000,33208.91371258707,1114559.3519822964
54, WV,360464,361725,49.91,314659,407529,43.57,YES,Democrat + Republican,0.324190487815704,34.52164518,45805,14849.54529439832,512630.7337375574
55, WI,892049,1557930,36.41,754645,1695330,30.8,NO,Democrat + Republican,0.460510577333756,32.23422865,137404,63275.99536796741,2039652.9027474022
56, WY,84623,158136,34.86,66771,175988,27.51,NO,Republican,0.244437091570849,31.65394221,17852,4363.6909587227965,138128.0214297109
72,PR,934092,231895,80.11,841795,324194,72.2,YES,,0.680682416721265,32.68482107,92297,62824.94501612259,2053422.086584555
