state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
01, AL,911822,1055721,46.34,738689,1228855,37.54,NO,Republican,0.420261849352176,32.31269263,173133,72761.19476389028,2351110.121797152
02, AK,106704,164595,39.33,94475,176824,34.82,YES,Republican,0.197649572649572,66.94490927,12229,2417.056623931616,161809.63638955454
04, AZ,1174568,1643126,41.69,985406,1832290,34.97,YES,Democrat + Independent,0.395275539602645,36.72991326,189162,74771.11162231554,2746336.4442414274
05, AR,600752,582813,50.76,497923,685647,42.07,YES,Republican,0.327144978293871,33.2862096,102829,33639.990972980464,1119747.7904687356
06, CA,6013704,7415330,44.78,5440512,7988531,40.51,YES,Democrat,0.427501420089848,33.00164891,573192,245040.39398414016,8086737.05103267
08, CO,824852,1488185,35.66,704664,1608377,30.46,YES,Democrat,0.270830403514812,33.38255308,120188,32550.564537638227,1086620.948461674
09, CT,568632,859687,39.81,511536,916780,35.81,YES,Democrat,0.299947945244024,33.12441214,57096,17125.827881652796,567282.9809905703
10, DE,150742,244926,38.1,129926,265743,32.84,YES,Democrat,0.307684653248596,36.83371311,20816,6404.763742022775,235911.23021099693
12, FL,3685918,4879423,43.03,3041996,5523339,35.52,NO,Republican,0.416985402279703,33.25919813,643922,268506.0742067509,8930296.721150812
13, GA,1665435,2335679,41.62,1383545,2617572,34.58,NO,Democrat,0.395790889467316,33.15203674,281890,111569.49383194171,3698755.958579735
15, HI,207027,283055,42.24,187841,302241,38.33,YES,Democrat,0.253479014814492,32.1864799,19186,4863.248378230843,156530.84617463461
16, ID,287136,406735,41.38,234197,459671,33.75,YES,Republican,0.163692466287752,34.74310399,52939,8665.715472807304,301073.8538194962
17, IL,2000692,2990960,40.08,1718214,3273435,34.42,YES,Democrat,0.31331309366959,34.39314234,282478,88504.05607359843,3043932.5982066123
18, IN,1099146,1581549,41.0,905949,1774745,33.8,YES,Republican,0.353259712540463,32.91961402,193197,68248.71668367983,2246721.4105870742
19, IA,497487,802975,38.25,414254,886208,31.85,YES,Republican,0.2266109466177,34.44123704,83233,18861.508919831023,649613.6996399746
20, KS,449522,709501,38.78,347966,811056,30.02,NO,Republican,0.270756492451982,31.44574061,101556,27496.946347453486,864661.8424091093
21, KY,873763,911924,48.93,752050,1033636,42.12,YES,Republican,0.485875460508169,32.22560462,121713,59137.35992483077,1905737.1792082293
22, LA,948326,835601,53.16,837475,946447,46.95,YES,Republican,0.535368639054502,33.8759307,110851,59346.14900783061,2010406.0311011432
23, ME,236145,357485,39.78,193485,400143,32.59,YES,Republican + Independent,0.393156746913972,31.15714349,42660,16772.066823350047,522569.69263898587
24, MD,857197,1498443,36.39,772928,1582710,32.81,YES,Democrat,0.299273095916107,34.9034815,84269,25219.444519754423,880246.4152355249
25, MA,1116919,1642044,40.48,1022116,1736860,37.05,YES,Democrat,0.30350186539937,34.08828678,94803,28772.887345456475,980818.4353205531
26, MI,1729801,2321999,42.69,1476035,2575764,36.43,YES,Democrat,0.453852784222,34.57002623,253766,115172.40564088005,3981513.0839774236
27, MN,802896,1478112,35.2,686296,1594712,30.09,YES,Democrat,0.28654396086168,33.18209217,116600,33411.02583647189,1108647.7388000614
28, MS,576706,552902,51.05,480219,649390,42.51,YES,Republican,0.387259712921315,34.00269539,96487,37365.527920638924,1270528.6639720255
29, MO,965580,1503128,39.11,763440,1705268,30.92,NO,Republican,0.375754468816669,32.36481477,202140,75955.00832660147,2458269.775344264
30, MT,182814,266128,40.72,149143,299800,33.22,YES,Democrat + Republican,0.280618552189657,33.62124795,33671,9448.70727077794,317677.3299577929
31, NE,281387,504595,35.8,223363,562618,28.42,YES,Republican,0.31767992124725,30.75352915,58024,18433.059750450433,566881.6403591691
32, NV,531329,660048,44.6,446561,744820,37.48,YES,Democrat,0.456686911499278,33.42231442,84768,38712.4361139708,1293859.211765295
33, NH,169755,378270,30.98,141420,406616,25.8,YES,Democrat,0.210173485317074,32.22608682,28335,5955.265706459291,191914.90969252575
34, NJ,1268437,2229507,36.26,1102112,2395842,31.51,YES,Democrat,0.226280848004276,35.11538334,166325,37636.162044311204,1321608.2576323461
35, NM,442228,391774,53.02,390844,443158,46.86,YES,Democrat,0.384374123755167,39.7029752,51384,19750.679975035502,784160.7572319711
36, NY,3448259,4204186,45.06,3124455,4527994,40.83,YES,Democrat,0.453001645178044,33.39394907,323804,146683.74471523135,4898349.500417317
37, NC,1753491,2426154,41.95,1450436,2729198,34.7,YES,Republican,0.490833428857062,31.58749598,303055,148749.52478227692,4698625.016087082
38, ND,109296,213207,33.89,74779,247725,23.19,YES,Republican,0.144158981115502,34.91900364,34517,4975.935551163782,173754.71162349352
39, OH,2004934,2828008,41.48,1674545,3158394,34.65,YES,Democrat + Republican,0.543492703500464,31.83051081,330389,179564.01081681479,5715614.18739158
40, OK,725560,822408,46.87,591384,956575,38.2,YES,Republican,0.449122057445283,55.47480866,134176,60261.40117977829,3342989.7000316987
41, OR,745083,957500,43.76,662195,1040386,38.89,YES,Democrat,0.277441573623341,32.7726764,82888,22996.577154491486,753659.3813917823
42, PA,2115720,3113235,40.46,1788985,3439963,34.21,YES,Democrat,0.333723271510407,34.17820462,326735,109039.07311695283,3726759.7525663553
44, RI,190041,250140,43.17,171566,268615,38.98,YES,Democrat,0.406975336900984,32.82142666,18475,7518.869349245679,246780.01891238897
45, SC,890673,1159173,43.45,729132,1320716,35.57,NO,Republican,0.441472908688149,32.06944213,161541,71315.97514239227,2287063.5377734676
46, SD,121432,235454,34.03,92296,264590,25.86,YES,Republican,0.18172310428882,41.67870231,29136,5294.6843665590595,220675.57353922597
47, TN,1200938,1569465,43.35,973494,1796913,35.14,NO,Republican,0.345189343663036,32.23022643,227444,78511.24508009556,2530435.2062327033
48, TX,4536368,6259834,42.02,3733730,7062463,34.58,NO,Republican,0.3591437026273,32.38563847,802638,288262.3831893708,9335561.326471569
49, UT,361325,740176,32.8,277430,824071,25.19,YES,Republican,0.182580779077008,35.78005958,83895,15317.614460665587,548065.1580260843
50, VT,116455,153701,43.11,103454,166703,38.29,YES,Democrat + Independent,0.206938302348546,33.22340012,13001,2690.4048688334465,89384.39744204971
51, VA,1142640,2188816,34.3,960457,2370999,28.83,YES,Democrat,0.371625358818175,34.04288065,182183,67703.82274557157,2304833.157276248
53, WA,1139413,1882850,37.7,1012804,2009459,33.51,YES,Democrat,0.279066501786446,33.5620539,126609,35332.33072468014,1185825.588194341
