state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
01, AL,911822,1055721,46.34,792724,1174817,40.29,NO,Republican,0.420261849352176,32.31269263,119098,50052.345734145456,1617326.063117934
02, AK,106704,164595,39.33,96135,175164,35.44,YES,Republican,0.197649572649572,66.94490927,10569,2088.9583333333267,139845.12609380996
04, AZ,1174568,1643126,41.69,1035588,1782104,36.75,YES,Democrat + Independent,0.395275539602645,36.72991326,138980,54935.394493975604,2017772.2746676053
05, AR,600752,582813,50.76,525564,658004,44.41,YES,Republican,0.327144978293871,33.2862096,75188,24597.376627959573,818753.4340484035
06, CA,6013704,7415330,44.78,5597534,7831496,41.68,YES,Democrat,0.427501420089848,33.00164891,416170,177913.26599879205,5871431.1409235755
08, CO,824852,1488185,35.66,734239,1578795,31.74,YES,Democrat,0.270830403514812,33.38255308,90613,24540.755353687662,819233.0682177725
09, CT,568632,859687,39.81,525221,903099,36.77,YES,Democrat,0.299947945244024,33.12441214,43411,13021.040250988326,431314.3037652663
10, DE,150742,244926,38.1,135904,259763,34.35,YES,Democrat,0.307684653248596,36.83371311,14838,4565.424884902667,168161.5504357596
12, FL,3685918,4879423,43.03,3215102,5350235,37.54,NO,Republican,0.416985402279703,33.25919813,470816,196323.39915972063,6529558.830208224
13, GA,1665435,2335679,41.62,1461333,2539783,36.52,NO,Democrat,0.395790889467316,33.15203674,204102,80781.71212205813,2678078.2881905744
15, HI,207027,283055,42.24,193718,296363,39.53,YES,Democrat,0.253479014814492,32.1864799,13309,3373.552208166074,108582.77033973795
16, ID,287136,406735,41.38,246382,447491,35.51,YES,Republican,0.163692466287752,34.74310399,40754,6671.122771091045,231775.51216607317
17, IL,2000692,2990960,40.08,1792712,3198952,35.91,YES,Democrat,0.31331309366959,34.39314234,207980,65162.857221401326,2241155.4236967526
18, IN,1099146,1581549,41.0,952569,1728127,35.53,YES,Republican,0.353259712540463,32.91961402,146577,51779.748885043446,1704569.3473481555
19, IA,497487,802975,38.25,434406,866057,33.4,YES,Republican,0.2266109466177,34.44123704,63081,14294.845123591134,492332.1493516903
20, KS,449522,709501,38.78,376592,782430,32.49,NO,Republican,0.270756492451982,31.44574061,72930,19746.27099452305,620936.1157085386
21, KY,873763,911924,48.93,786025,999662,44.02,YES,Republican,0.485875460508169,32.22560462,87738,42629.741154065734,1373769.1834838649
22, LA,948326,835601,53.16,869388,914539,48.73,YES,Republican,0.535368639054502,33.8759307,78938,42260.92962968428,1431628.3234527612
23, ME,236145,357485,39.78,204112,389516,34.38,YES,Republican + Independent,0.393156746913972,31.15714349,32033,12593.990073895266,392392.7558439905
24, MD,857197,1498443,36.39,793188,1562452,33.67,YES,Democrat,0.299273095916107,34.9034815,64009,19156.171596494092,668617.080929057
