state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
01, AL,911822,1055721,46.34,858319,1109225,43.62,NO,Republican,0.420261849352176,32.31269263,53503,22485.26972588947,726559.6093553108
02, AK,106704,164595,39.33,101865,169434,37.55,YES,Republican,0.197649572649572,66.94490927,4839,956.4262820512789,64027.87067536629
04, AZ,1174568,1643126,41.69,1112610,1705086,39.49,YES,Democrat + Independent,0.395275539602645,36.72991326,61958,24490.48188270068,899533.2752471974
05, AR,600752,582813,50.76,565474,618089,47.78,YES,Republican,0.327144978293871,33.2862096,35278,11541.020544251181,384156.8288338509
06, CA,6013704,7415330,44.78,5818552,7610480,43.33,YES,Democrat,0.427501420089848,33.00164891,195152,83427.75713337402,2753253.5502643576
08, CO,824852,1488185,35.66,780871,1532165,33.76,YES,Democrat,0.270830403514812,33.38255308,43981,11911.391976984947,397632.6749283862
09, CT,568632,859687,39.81,546962,881355,38.29,YES,Democrat,0.299947945244024,33.12441214,21670,6499.871973438,215304.43810539544
10, DE,150742,244926,38.1,143937,251729,36.38,YES,Democrat,0.307684653248596,36.83371311,6805,2093.7940653566957,77122.20991476912
12, FL,3685918,4879423,43.03,3470757,5094568,40.52,NO,Republican,0.416985402279703,33.25919813,215161,89718.99613990317,2983981.868641745
13, GA,1665435,2335679,41.62,1573212,2427901,39.32,NO,Democrat,0.395790889467316,33.15203674,92223,36501.02319934429,1210083.262152254
15, HI,207027,283055,42.24,200511,289570,40.91,YES,Democrat,0.253479014814492,32.1864799,6516,1651.6692605312296,53161.41945553629
16, ID,287136,406735,41.38,266946,426927,38.47,YES,Republican,0.163692466287752,34.74310399,20190,3304.950894349713,114824.25260423559
17, IL,2000692,2990960,40.08,1906846,3084816,38.2,YES,Democrat,0.31331309366959,34.39314234,93846,29403.18058851634,1011267.7752295674
18, IN,1099146,1581549,41.0,1026292,1654403,38.28,YES,Republican,0.353259712540463,32.91961402,72854,25736.38309742289,847231.7978380136
19, IA,497487,802975,38.25,466958,833505,35.91,YES,Republican,0.2266109466177,34.44123704,30529,6918.205589291763,238271.55859225048
20, KS,449522,709501,38.78,415955,743066,35.89,NO,Republican,0.270756492451982,31.44574061,33567,9088.48318213568,285794.084683786
21, KY,873763,911924,48.93,834139,951548,46.71,YES,Republican,0.485875460508169,32.22560462,39624,19252.329247175687,620417.9503335459
22, LA,948326,835601,53.16,911075,872849,51.07,YES,Republican,0.535368639054502,33.8759307,37251,19943.017173419255,675588.2677156605
23, ME,236145,357485,39.78,220269,373359,37.11,YES,Republican + Independent,0.393156746913972,31.15714349,15876,6241.75651400622,194475.30333653398
24, MD,857197,1498443,36.39,825533,1530106,35.04,YES,Democrat,0.299273095916107,34.9034815,31664,9476.183309087612,330751.7888193482
25, MA,1116919,1642044,40.48,1084031,1674944,39.29,YES,Democrat,0.30350186539937,34.08828678,32888,9981.569349254481,340254.5984918447
26, MI,1729801,2321999,42.69,1639813,2411979,40.47,YES,Democrat,0.453852784222,34.57002623,89988,40841.30434656933,1411884.962528315
27, MN,802896,1478112,35.2,757927,1523087,33.23,YES,Democrat,0.28654396086168,33.18209217,44969,12885.595375988887,427571.013431389
28, MS,576706,552902,51.05,545231,584378,48.27,YES,Republican,0.387259712921315,34.00269539,31475,12188.99946419839,414458.83589001105
29, MO,965580,1503128,39.11,902563,1566154,36.56,NO,Republican,0.375754468816669,32.36481477,63017,23678.91936142003,766363.8390861261
30, MT,182814,266128,40.72,170620,278322,38.0,YES,Democrat + Republican,0.280618552189657,33.62124795,12194,3421.862625400677,115047.29177943412
31, NE,281387,504595,35.8,262814,523168,33.44,YES,Republican,0.31767992124725,30.75352915,18573,5900.269177325174,181454.10013771625
32, NV,531329,660048,44.6,500508,690872,42.01,YES,Democrat,0.456686911499278,33.42231442,30821,14075.547299319247,470437.3674714297
33, NH,169755,378270,30.98,158816,389217,28.98,YES,Democrat,0.210173485317074,32.22608682,10939,2299.0877558834723,74090.60162789974
34, NJ,1268437,2229507,36.26,1210976,2286979,34.62,YES,Democrat,0.226280848004276,35.11538334,57461,13002.323807173703,456581.5847997129
35, NM,442228,391774,53.02,425664,408342,51.04,YES,Democrat,0.384374123755167,39.7029752,16564,6366.772985880586,252779.82996244685
36, NY,3448259,4204186,45.06,3334264,4318179,43.57,YES,Democrat,0.453001645178044,33.39394907,113995,51639.92254207112,1724460.9433486678
37, NC,1753491,2426154,41.95,1652264,2527382,39.53,YES,Republican,0.490833428857062,31.58749598,101227,49685.59550291381,1569443.5482121962
38, ND,109296,213207,33.89,101031,221472,31.33,YES,Republican,0.144158981115502,34.91900364,8265,1191.473978919624,41605.08420685963
39, OH,2004934,2828008,41.48,1892884,2940054,39.17,YES,Democrat + Republican,0.543492703500464,31.83051081,112050,60898.35742722699,1938425.8243985926
40, OK,725560,822408,46.87,677143,870814,43.74,YES,Republican,0.449122057445283,55.47480866,48417,21745.142655328265,1206307.62808874
41, OR,745083,957500,43.76,713088,989491,41.88,YES,Democrat,0.277441573623341,32.7726764,31995,8876.743148078795,290914.63067790365
42, PA,2115720,3113235,40.46,2000748,3228203,38.26,YES,Democrat,0.333723271510407,34.17820462,114972,38368.831972094515,1311377.7901726447
44, RI,190041,250140,43.17,184058,256122,41.81,YES,Democrat,0.406975336900984,32.82142666,5983,2434.933440678587,79917.9893452137
