state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
01, AL,911822,1055721,46.34,763899,1203643,38.83,NO,Republican,0.420261849352176,32.31269263,147923,62166.393541721925,2008763.5664292776
02, AK,106704,164595,39.33,95220,176079,35.1,YES,Republican,0.197649572649572,66.94490927,11484,2269.807692307685,151952.07002188606
04, AZ,1174568,1643126,41.69,1009305,1808388,35.82,YES,Democrat + Independent,0.395275539602645,36.72991326,165263,65324.42150135192,2399360.335504335
05, AR,600752,582813,50.76,511193,672376,43.19,YES,Republican,0.327144978293871,33.2862096,89559,29298.777111020794,975245.2359411207
06, CA,6013704,7415330,44.78,5514980,7914040,41.07,YES,Democrat,0.427501420089848,33.00164891,498724,213205.21823288934,7036123.757901745
08, CO,824852,1488185,35.66,718321,1594722,31.06,YES,Democrat,0.270830403514812,33.38255308,106531,28851.83371683644,963147.8705076262
09, CT,568632,859687,39.81,518814,909505,36.32,YES,Democrat,0.299947945244024,33.12441214,49818,14942.806736166789,494971.6888571569
10, DE,150742,244926,38.1,133325,262344,33.7,YES,Democrat,0.307684653248596,36.83371311,17417,5358.943605630797,197389.79134247373
12, FL,3685918,4879423,43.03,3125258,5440080,36.49,NO,Republican,0.416985402279703,33.25919813,560660,233787.03564213827,7775569.338647249
13, GA,1665435,2335679,41.62,1421872,2579237,35.54,NO,Democrat,0.395790889467316,33.15203674,243563,96400.01641132789,3195856.885804945
15, HI,207027,283055,42.24,190606,299477,38.89,YES,Democrat,0.253479014814492,32.1864799,16421,4162.378902268772,133972.32487405793
16, ID,287136,406735,41.38,240523,453354,34.66,YES,Republican,0.163692466287752,34.74310399,46613,7630.196931070984,265096.72544037807
17, IL,2000692,2990960,40.08,1754935,3236726,35.16,YES,Democrat,0.31331309366959,34.39314234,245757,76998.88596095743,2648233.644876636
18, IN,1099146,1581549,41.0,928654,1752038,34.64,YES,Republican,0.353259712540463,32.91961402,170492,60227.95491044862,1982681.028865932
19, IA,497487,802975,38.25,424677,875787,32.66,YES,Republican,0.2266109466177,34.44123704,72810,16499.54302323474,568264.6723149058
20, KS,449522,709501,38.78,363084,795938,31.33,NO,Republican,0.270756492451982,31.44574061,86438,23403.64969456442,735945.0976225785
