state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
01, AL,911822,1055721,46.34,773862,1193680,39.33,NO,Republican,0.420261849352176,32.31269263,137960,57979.3247366262,1873468.0991095582
02, AK,106704,164595,39.33,95506,175793,35.2,YES,Republican,0.197649572649572,66.94490927,11198,2213.2799145299073,148167.82306731798
04, AZ,1174568,1643126,41.69,1016736,1800953,36.08,YES,Democrat + Independent,0.395275539602645,36.72991326,157832,62387.12896656466,2291473.8354823533
05, AR,600752,582813,50.76,516727,666838,43.66,YES,Republican,0.327144978293871,33.2862096,84025,27488.356801142512,914983.2060424151
06, CA,6013704,7415330,44.78,5539508,7889523,41.25,YES,Democrat,0.427501420089848,33.00164891,474196,202719.46340092557,6690076.55838094
08, CO,824852,1488185,35.66,723990,1589051,31.3,YES,Democrat,0.270830403514812,33.38255308,100862,27316.49615931097,911894.3829978146
09, CT,568632,859687,39.81,520004,908314,36.41,YES,Democrat,0.299947945244024,33.12441214,48628,14585.8686813264,483148.32562017394
10, DE,150742,244926,38.1,134031,261640,33.87,YES,Democrat,0.307684653248596,36.83371311,16711,5141.718240437288,189388.57456072106
12, FL,3685918,4879423,43.03,3151901,5413436,36.8,NO,Republican,0.416985402279703,33.25919813,534017,222677.29356920015,7406068.225870203
13, GA,1665435,2335679,41.62,1431891,2569225,35.79,NO,Democrat,0.395790889467316,33.15203674,233544,92434.58748975485,3064394.840507097
15, HI,207027,283055,42.24,191625,298457,39.1,YES,Democrat,0.253479014814492,32.1864799,15402,3904.0837861728055,125658.71431156692
16, ID,287136,406735,41.38,242156,451718,34.9,YES,Republican,0.163692466287752,34.74310399,44980,7362.887133623085,255809.5533500999
17, IL,2000692,2990960,40.08,1766682,3224985,35.39,YES,Democrat,0.31331309366959,34.39314234,234010,73318.39704962075,2521650.065868242
18, IN,1099146,1581549,41.0,935348,1745344,34.89,YES,Republican,0.353259712540463,32.91961402,163798,57863.23439470276,1904835.342222403
19, IA,497487,802975,38.25,427059,873402,32.84,YES,Republican,0.2266109466177,34.44123704,70428,15959.755748391377,549673.73083085
20, KS,449522,709501,38.78,367266,791754,31.69,NO,Republican,0.270756492451982,31.44574061,82256,22271.346043130234,700338.9707078233
21, KY,873763,911924,48.93,775995,1009693,43.46,YES,Republican,0.485875460508169,32.22560462,97768,47503.07202296267,1530815.2172473783
22, LA,948326,835601,53.16,857850,926078,48.09,YES,Republican,0.535368639054502,33.8759307,90476,48438.01298709513,1640882.7711965344
23, ME,236145,357485,39.78,199275,394353,33.57,YES,Republican + Independent,0.393156746913972,31.15714349,36870,14495.689258718148,451644.27022033307
24, MD,857197,1498443,36.39,784905,1570735,33.32,YES,Democrat,0.299273095916107,34.9034815,72292,21635.05064996721,755138.5901126934
25, MA,1116919,1642044,40.48,1036485,1722489,37.57,YES,Democrat,0.30350186539937,34.08828678,80434,24411.86904153293,832158.7927235782
26, MI,1729801,2321999,42.69,1515206,2536591,37.4,YES,Democrat,0.453852784222,34.57002623,214595,97394.53823012009,3366931.7412739894
27, MN,802896,1478112,35.2,704329,1576685,30.88,YES,Democrat,0.28654396086168,33.18209217,98567,28243.778590253212,937187.6644108547
