state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
01, AL,911822,1055721,46.34,855738,1111809,43.49,NO,Republican,0.420261849352176,32.31269263,56084,23569.965559067437,761609.0524098322
02, AK,106704,164595,39.33,101724,169575,37.5,YES,Republican,0.197649572649572,66.94490927,4980,984.2948717948685,65893.53088723375
04, AZ,1174568,1643126,41.69,1108207,1709485,39.33,YES,Democrat + Independent,0.395275539602645,36.72991326,66361,26230.880083571126,963457.950203029
05, AR,600752,582813,50.76,563722,619843,47.63,YES,Republican,0.327144978293871,33.2862096,37030,12114.178546222043,403235.0862213702
06, CA,6013704,7415330,44.78,5807283,7621747,43.24,YES,Democrat,0.427501420089848,33.00164891,206421,88245.2706363665,2912239.4395092996
08, CO,824852,1488185,35.66,777762,1535276,33.63,YES,Democrat,0.270830403514812,33.38255308,47090,12753.403701512498,425741.1760164094
09, CT,568632,859687,39.81,546484,881833,38.26,YES,Democrat,0.299947945244024,33.12441214,22148,6643.247091264644,220053.65459890623
10, DE,150742,244926,38.1,143792,251875,36.34,YES,Democrat,0.307684653248596,36.83371311,6950,2138.408340077742,78765.51931045487
12, FL,3685918,4879423,43.03,3455863,5109464,40.35,NO,Republican,0.416985402279703,33.25919813,230055,95929.57672145707,3190540.7987059765
13, GA,1665435,2335679,41.62,1568461,2432652,39.2,NO,Democrat,0.395790889467316,33.15203674,96974,38381.4257152035,1272422.4354440072
15, HI,207027,283055,42.24,200422,289658,40.9,YES,Democrat,0.253479014814492,32.1864799,6605,1674.2288928497196,53887.53460770676
16, ID,287136,406735,41.38,265002,428873,38.19,YES,Republican,0.163692466287752,34.74310399,22134,3623.1690488131026,125880.13903626302
17, IL,2000692,2990960,40.08,1902070,3089591,38.1,YES,Democrat,0.31331309366959,34.39314234,98622,30899.563923882302,1062733.100278013
18, IN,1099146,1581549,41.0,1023653,1657042,38.19,YES,Republican,0.353259712540463,32.91961402,75493,26668.635478817174,877921.1864027391
19, IA,497487,802975,38.25,466013,834448,35.83,YES,Republican,0.2266109466177,34.44123704,31474,7132.35293384549,245647.05804751194
20, KS,449522,709501,38.78,414403,744618,35.75,NO,Republican,0.270756492451982,31.44574061,35119,9508.697258421156,299008.0275273298
21, KY,873763,911924,48.93,831453,954234,46.56,YES,Republican,0.485875460508169,32.22560462,42310,20557.39073410063,662474.3458159785
22, LA,948326,835601,53.16,909206,874718,50.97,YES,Republican,0.535368639054502,33.8759307,39120,20943.62115981212,709484.6590168489
23, ME,236145,357485,39.78,219800,373828,37.03,YES,Republican + Independent,0.393156746913972,31.15714349,16345,6426.147028308873,200220.38504885664
24, MD,857197,1498443,36.39,823879,1531758,34.97,YES,Democrat,0.299273095916107,34.9034815,33318,9971.181009732853,348028.93190636195
25, MA,1116919,1642044,40.48,1081768,1677206,39.21,YES,Democrat,0.30350186539937,34.08828678,35151,10668.394070653256,363667.27656247973
26, MI,1729801,2321999,42.69,1635213,2416583,40.36,YES,Democrat,0.453852784222,34.57002623,94588,42929.02715399054,1484057.5947418353
27, MN,802896,1478112,35.2,755415,1525602,33.12,YES,Democrat,0.28654396086168,33.18209217,47481,13605.393805673428,451455.4312690027
28, MS,576706,552902,51.05,543498,586111,48.11,YES,Republican,0.387259712921315,34.00269539,33208,12860.120546691029,437278.7616278153
29, MO,965580,1503128,39.11,898035,1570676,36.38,NO,Republican,0.375754468816669,32.36481477,67545,25380.33559622191,821429.8603721597
30, MT,182814,266128,40.72,170266,278677,37.93,YES,Democrat + Republican,0.280618552189657,33.62124795,12548,3521.2015928758155,118387.19183601275
31, NE,281387,504595,35.8,262457,523525,33.39,YES,Republican,0.31767992124725,30.75352915,18930,6013.680909210442,184941.91114020182
32, NV,531329,660048,44.6,498480,692900,41.84,YES,Democrat,0.456686911499278,33.42231442,32849,15001.708355839783,501391.8135060184
33, NH,169755,378270,30.98,158736,389296,28.96,YES,Democrat,0.210173485317074,32.22608682,11019,2315.901634708838,74632.44714670694
34, NJ,1268437,2229507,36.26,1209606,2288345,34.58,YES,Democrat,0.226280848004276,35.11538334,58831,13312.328568939562,467467.52084634634
35, NM,442228,391774,53.02,425028,408976,50.96,YES,Democrat,0.384374123755167,39.7029752,17200,6611.234928588872,262485.69641113776
36, NY,3448259,4204186,45.06,3327515,4324930,43.48,YES,Democrat,0.453001645178044,33.39394907,120744,54697.23064537774,1826556.5344417875
37, NC,1753491,2426154,41.95,1646462,2533182,39.39,YES,Republican,0.490833428857062,31.58749598,107029,52533.41105714249,1659398.910583176
38, ND,109296,213207,33.89,98970,223533,30.69,YES,Republican,0.144158981115502,34.91900364,10326,1488.5856389986736,51979.92734664641
