state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation July 23 (2),Avg claim $ Jan-Jul 2023 (3),Total dif,Weighed dif,Saving in $
01, AL,911822,1055721,46.34,810099,1157446,41.17,NO,Republican,0.40805113278688165,32.36473978407499,101723,41508.18538047996,1343401.6187483796
02, AK,106704,164595,39.33,97548,173751,35.96,YES,Republican,0.1815114709851552,66.45711649543122,9156,1661.9190283400808,110446.34647237061
04, AZ,1174568,1643126,41.69,1054197,1763491,37.41,YES,Democrat + Independent,0.36969592224545533,37.05534395563922,120371,44500.6678566077,1648987.553682257
05, AR,600752,582813,50.76,534287,649282,45.14,YES,Republican,0.31460902335739205,33.55282112076893,66465,20910.48873744906,701605.8881554818
06, CA,6013704,7415330,44.78,5651995,7777031,42.09,YES,Democrat,0.3887507599309843,33.027834567416924,361709,140614.6486238764,4644197.352504849
08, CO,824852,1488185,35.66,744819,1568219,32.2,YES,Democrat,0.25822450572951267,33.27065476474206,80033,20666.481867050086,687587.3834004254
09, CT,568632,859687,39.81,530733,897588,37.16,YES,Democrat,0.2870837378128561,33.11529188315568,37899,10880.186579369434,360300.554319012
10, DE,150742,244926,38.1,138394,257272,34.98,YES,Democrat,0.2923869923445357,37.3588928526845,12348,3610.3945814703266,134880.34432506262
12, FL,3685918,4879423,43.03,3275453,5289873,38.24,NO,Republican,0.3835587226845524,33.32730013975371,410465,157437.4311067148,5246964.519725281
13, GA,1665435,2335679,41.62,1489146,2511967,37.22,NO,Democrat,0.38856695097677185,33.27985319705536,176289,68500.07922074413,2279672.580453027
15, HI,207027,283055,42.24,195534,294548,39.9,YES,Democrat,0.23226439063503795,32.02070284901566,11493,2669.4146415684913,85476.53301847632
16, ID,287136,406735,41.38,250298,443574,36.07,YES,Republican,0.15385392287975036,35.40100510895165,36838,5667.670811044244,200641.24333763344
17, IL,2000692,2990960,40.08,1821413,3170241,36.49,YES,Democrat,0.29696075157995333,34.51304589232248,179279,53238.82658250245,1837434.065095305
18, IN,1099146,1581549,41.0,971833,1708863,36.25,YES,Republican,0.33797511886500975,33.056022648902626,127313,43028.626308060986,1422355.2457904313
19, IA,497487,802975,38.25,441120,859343,33.92,YES,Republican,0.21367794535334592,34.583186307792246,56367,12044.38474573205,416533.2016243824
20, KS,449522,709501,38.78,387420,771602,33.43,NO,Republican,0.2563878964767019,31.634288256525583,62102,15922.201146996142,503687.5007624582
21, KY,873763,911924,48.93,796214,989474,44.59,YES,Republican,0.4671323917355164,32.429403238195825,77549,36225.64984669756,1174776.206444242
22, LA,948326,835601,53.16,879689,904233,49.31,YES,Republican,0.5090443581637538,34.13144572961346,68637,34939.27761128557,1192528.057621492
23, ME,236145,357485,39.78,208470,385157,35.12,YES,Republican + Independent,0.3737322407842639,31.38385185457831,27675,10343.039763704504,324604.4276701148
24, MD,857197,1498443,36.39,802071,1553571,34.05,YES,Democrat,0.28296995906425243,35.15150772694214,55126,15599.00196337598,548328.4380481964
25, MA,1116919,1642044,40.48,1054786,1704184,38.23,YES,Democrat,0.29063163935791225,34.17577685784042,62133,18057.81564822516,617139.878133762
26, MI,1729801,2321999,42.69,1559474,2492324,38.49,YES,Democrat,0.41776655233752324,34.50820347803168,170327,71156.92355999332,2455497.597078996
27, MN,802896,1478112,35.2,725509,1555500,31.81,YES,Democrat,0.2720950160419282,33.23995030189668,77387,21056.6170064367,699920.9028200282
28, MS,576706,552902,51.05,521858,607753,46.2,YES,Republican,0.38471768977607307,34.271545176930694,54848,21100.995848838054,723163.7325116805
29, MO,965580,1503128,39.11,841556,1627152,34.09,NO,Republican,0.3541850494003604,32.3912243545274,124024,43927.446566830295,1422863.7770677146
30, MT,182814,266128,40.72,160154,288786,35.67,YES,Democrat + Republican,0.2679280580261906,33.648526124447805,22660,6071.249794873478,204288.6073308486
31, NE,281387,504595,35.8,243422,542558,30.97,YES,Republican,0.303176763674228,30.751567988850223,37965,11510.105832892066,353953.8020790419
32, NV,531329,660048,44.6,476483,714897,39.99,YES,Democrat,0.4275185431248812,33.693107600649505,54846,23447.682016227234,790025.2731585585
33, NH,169755,378270,30.98,151253,396777,27.6,YES,Democrat,0.20620305734735353,32.12724269150172,18502,3815.168967040735,122570.85931320362
34, NJ,1268437,2229507,36.26,1159131,2338810,33.14,YES,Democrat,0.21821895766206756,35.25442299867673,109306,23852.641386209958,840911.1090651888
35, NM,442228,391774,53.02,408566,425436,48.99,YES,Democrat,0.3799171468111472,39.859784209386504,33662,12788.770995956836,509757.65220210043
36, NY,3448259,4204186,45.06,3239539,4412911,42.33,YES,Democrat,0.42345282068429313,33.30091123309959,208720,88383.07273322566,2943236.859597733
37, NC,1753491,2426154,41.95,1560211,2619436,37.33,YES,Republican,0.46559862582699313,31.754005458516833,193280,89990.90239984123,2857571.606021414
38, ND,109296,213207,33.89,87351,235153,27.09,YES,Republican,0.13254830917874397,34.89359448437502,21945,2908.7726449275365,101497.53311934443
39, OH,2004934,2828008,41.48,1795335,3037609,37.15,YES,Democrat + Republican,0.5080820615541459,31.917905120841112,209599,106493.49201968743,3399049.1742714336
40, OK,725560,822408,46.87,641195,906771,41.42,YES,Republican,0.4167939246926512,55.517678973390275,84365,35162.81945669552,1952158.1223961033
41, OR,745083,957500,43.76,688328,1014256,40.43,YES,Democrat,0.25488972369521246,32.52966718937397,56755,14466.266268321782,470582.8271813745
42, PA,2115720,3113235,40.46,1908044,3320912,36.49,YES,Democrat,0.3129445295218649,34.20741436764292,207676,64991.068112982815,2223176.397136508
44, RI,190041,250140,43.17,177573,262610,40.34,YES,Democrat,0.37410348293263035,33.26642642229192,12468,4664.322225204035,155165.33211461097
45, SC,890673,1159173,43.45,788891,1260956,38.49,NO,Republican,0.41158764215374216,32.11385416034863,101782,41892.21339369218,1345320.4313792342
46, SD,121432,235454,34.03,103154,253732,28.9,YES,Republican,0.1714128071677976,41.96304729034746,18278,3133.083289413005,131473.7222382353
47, TN,1200938,1569465,43.35,1056899,1713506,38.15,NO,Republican,0.3287471959418388,32.376960115254,144039,47352.417356266524,1533127.3281047025
48, TX,4536368,6259834,42.02,4036738,6759449,37.39,NO,Republican,0.3349503391259263,32.55701148332192,499630,167351.23793748656,5448456.175278889
49, UT,361325,740176,32.8,305893,795607,27.77,YES,Republican,0.16740330727184669,35.806145111927925,55432,9279.500128693006,332263.12817413564
50, VT,116455,153701,43.11,106733,163426,39.51,YES,Democrat + Independent,0.1877463397879009,32.18800401353212,9722,1825.2699154179725,58751.795363253135
51, VA,1142640,2188816,34.3,1026473,2304983,30.81,YES,Democrat,0.3433951200728138,34.285654888906045,116167,39891.18091349856,1367695.2619111275
53, WA,1139413,1882850,37.7,1057917,1964350,35.0,YES,Democrat,0.26063683668696075,33.51076363679798,81496,21240.859642640553,711797.4269269288
54, WV,360464,361725,49.91,330171,392016,45.72,YES,Democrat + Republican,0.3081472768431799,34.67066775199152,30293,9334.705457410448,323640.47147657967
55, WI,892049,1557930,36.41,794889,1655085,32.44,NO,Democrat + Republican,0.42885648658313613,32.29124405158115,97160,41667.696236417505,1345501.7482373072
