state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation July 23 (2),Avg claim $ Jan-Jul 2023 (3),Total dif,Weighed dif,Saving in $
01, AL,911822,1055721,46.34,861880,1105662,43.8,NO,Republican,0.40805113278688165,32.24541303,49942,20378.889673642443,657125.7146194025
02, AK,106704,164595,39.33,101910,169389,37.56,YES,Republican,0.1815114709851552,66.23260186,4794,870.165991902834,57633.35769381239
04, AZ,1174568,1643126,41.69,1115172,1702520,39.58,YES,Democrat + Independent,0.36969592224545533,37.08461108,59396,21958.458997691065,814320.9118454998
05, AR,600752,582813,50.76,568384,615183,48.02,YES,Republican,0.31460902335739205,33.21717515,32368,10183.264868032065,338259.2927202628
06, CA,6013704,7415330,44.78,5826421,7602612,43.39,YES,Democrat,0.3887507599309843,32.83650483,187283,72806.40857215453,2390707.9867345057
08, CO,824852,1488185,35.66,782677,1530362,33.84,YES,Democrat,0.25822450572951267,32.80043456,42175,10890.618529142197,357217.02038305206
09, CT,568632,859687,39.81,548240,880077,38.38,YES,Democrat,0.2870837378128561,32.81121389,20392,5854.211581479762,192083.7883572476
10, DE,150742,244926,38.1,144241,251425,36.46,YES,Democrat,0.2923869923445357,36.42325724,6501,1900.8078372318266,69233.61281930287
12, FL,3685918,4879423,43.03,3482378,5082953,40.66,NO,Republican,0.3835587226845524,33.13608085,203540,78069.54241521379,2586918.669393028
13, GA,1665435,2335679,41.62,1577866,2423250,39.44,NO,Democrat,0.38856695097677185,33.01602169,87569,34026.41933008494,1123416.9986351195
15, HI,207027,283055,42.24,200660,289421,40.94,YES,Democrat,0.23226439063503795,31.85994969,6367,1478.8273751732866,47115.365773215664
16, ID,287136,406735,41.38,267938,425934,38.61,YES,Republican,0.15385392287975036,34.7319828,19198,2953.6876114454476,102587.42731729636
17, IL,2000692,2990960,40.08,1910912,3080749,38.28,YES,Democrat,0.29696075157995333,33.96886151,89780,26661.13627684821,905648.445887494
18, IN,1099146,1581549,41.0,1030452,1650241,38.44,YES,Republican,0.33797511886500975,32.70169966,68694,23216.86281531298,759230.8748337872
19, IA,497487,802975,38.25,469940,830522,36.14,YES,Republican,0.21367794535334592,34.03591974,27547,5886.18636064862,200341.76654571912
20, KS,449522,709501,38.78,416664,742357,35.95,NO,Republican,0.2563878964767019,31.41999824,32858,8424.39350243147,264694.42901946424
21, KY,873763,911924,48.93,835806,949882,46.81,YES,Republican,0.4671323917355164,32.12541146,37957,17730.944193104995,569613.8777777957
22, LA,948326,835601,53.16,912510,871413,51.15,YES,Republican,0.5090443581637538,34.00828118,35816,18231.932731993005,620036.6948044637
23, ME,236145,357485,39.78,221046,372582,37.24,YES,Republican + Independent,0.3737322407842639,31.14303188,15099,5642.983103601601,175739.602693766
24, MD,857197,1498443,36.39,826786,1528853,35.1,YES,Democrat,0.28296995906425243,34.49530866,30411,8605.39942510298,296845.9093115138
25, MA,1116919,1642044,40.48,1086122,1672853,39.37,YES,Democrat,0.29063163935791225,33.70589164,30797,8950.582597305623,301687.36713965307
26, MI,1729801,2321999,42.69,1643482,2408314,40.56,YES,Democrat,0.41776655233752324,34.12741787,86319,36061.19103122267,1230675.3352124323
27, MN,802896,1478112,35.2,759265,1521747,33.29,YES,Democrat,0.2720950160419282,32.99918093,43631,11871.777644925369,391758.93846562156
28, MS,576706,552902,51.05,546975,582634,48.42,YES,Republican,0.38471768977607307,33.90314332,29731,11438.041634732428,387785.56484246056
29, MO,965580,1503128,39.11,905088,1563624,36.66,NO,Republican,0.3541850494003604,32.08781078,60492,21425.3620083266,687492.9620161847
30, MT,182814,266128,40.72,171223,277720,38.14,YES,Democrat + Republican,0.2679280580261906,33.27425979,11591,3105.554120581575,103335.01460013632
31, NE,281387,504595,35.8,263502,522480,33.53,YES,Republican,0.303176763674228,30.68420641,17885,5422.316418313568,166379.47619986543
32, NV,531329,660048,44.6,501978,689403,42.13,YES,Democrat,0.4275185431248812,33.55411726,29351,12548.096759258387,421040.3100499819
33, NH,169755,378270,30.98,159306,388726,29.07,YES,Democrat,0.20620305734735353,31.75315651,10449,2154.615746222497,68415.85100871339
34, NJ,1268437,2229507,36.26,1213486,2284465,34.69,YES,Democrat,0.21821895766206756,34.8152776,54951,11991.349942488274,417482.1770464733
35, NM,442228,391774,53.02,426342,407664,51.12,YES,Democrat,0.3799171468111472,39.69763157,15886,6035.3637942418845,239589.64829473163
36, NY,3448259,4204186,45.06,3340431,4312011,43.65,YES,Democrat,0.42345282068429313,33.14454837,107828,45660.07074874596,1513382.4235094327
37, NC,1753491,2426154,41.95,1657173,2522464,39.65,YES,Republican,0.46559862582699313,31.56738848,96318,44845.52844240433,1415656.2179322669
38, ND,109296,213207,33.89,101329,221174,31.42,YES,Republican,0.13254830917874397,34.49025478,7967,1056.012379227053,36422.13601037504
39, OH,2004934,2828008,41.48,1897726,2935208,39.27,YES,Democrat + Republican,0.5080820615541459,31.67799277,107208,54470.46165509688,1725514.8904887212
40, OK,725560,822408,46.87,680241,867723,43.94,YES,Republican,0.4167939246926512,55.28536162,45319,18888.68387314626,1044267.7184527533
41, OR,745083,957500,43.76,714218,988360,41.95,YES,Democrat,0.25488972369521246,32.17613133,30865,7867.171321852732,253135.1376475432
42, PA,2115720,3113235,40.46,2006421,3222528,38.37,YES,Democrat,0.3129445295218649,33.76320311,109299,34204.52413221031,1154854.2955567131
44, RI,190041,250140,43.17,184248,255933,41.86,YES,Democrat,0.37410348293263035,32.9041516,5793,2167.1814766287275,71309.26785170351
45, SC,890673,1159173,43.45,837859,1211997,40.87,NO,Republican,0.41158764215374216,32.02236811,52814,21737.58973270774,696089.1002449238
46, SD,121432,235454,34.03,110503,246383,30.96,YES,Republican,0.1714128071677976,41.81758561,10929,1873.37056953686,78339.83417086212
47, TN,1200938,1569465,43.35,1121703,1648701,40.49,NO,Republican,0.3287471959418388,32.06883965,79235,26048.2840704516,835338.2450129617
48, TX,4536368,6259834,42.02,4287991,6508216,39.72,NO,Republican,0.3349503391259263,32.3474582,248377,83193.9603810802,2691113.1559194475
49, UT,361325,740176,32.8,332358,769145,30.17,YES,Republican,0.16740330727184669,35.30417821,28967,4849.171601743583,171196.01839882662
50, VT,116455,153701,43.11,111547,158608,41.29,YES,Democrat + Independent,0.1877463397879009,31.79123151,4908,921.4590356790176,29294.317530252996
51, VA,1142640,2188816,34.3,1080038,2251418,32.42,YES,Democrat,0.3433951200728138,33.83298936,62602,21497.22130679829,727315.2597424717
53, WA,1139413,1882850,37.7,1096380,1925887,36.28,YES,Democrat,0.26063683668696075,33.08364313,43033,11215.984993149981,371065.64486480947
54, WV,360464,361725,49.91,345325,376864,47.82,YES,Democrat + Republican,0.3081472768431799,34.13141038,15139,4665.0416241289,159224.4501129252
55, WI,892049,1557930,36.41,839219,1610754,34.25,NO,Democrat + Republican,0.42885648658313613,32.00530486,52830,22656.48818618708,725127.811455906
56, WY,84623,158136,34.86,78869,163890,32.49,NO,Republican,0.22768041785330229,31.47968644,5754,1310.0731243279013,41240.69116731347
72,PR,934092,231895,80.11,905581,260405,77.67,YES,,0.6503417222286456,32.68862782,28511,18541.892842460915,606109.0342055267
