state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
01, AL,911822,1055721,46.34,756220,1211321,38.43,NO,Republican,0.420261849352176,32.31269263,155602,65393.58428289729,2113042.7889072592
02, AK,106704,164595,39.33,95181,176118,35.08,YES,Republican,0.197649572649572,66.94490927,11523,2277.516025641018,152468.10369750895
04, AZ,1174568,1643126,41.69,1004094,1813601,35.64,YES,Democrat + Independent,0.395275539602645,36.72991326,170474,67384.20233822131,2475015.9069771576
05, AR,600752,582813,50.76,508165,675401,42.94,YES,Republican,0.327144978293871,33.2862096,92587,30289.372105294635,1008218.3885492304
06, CA,6013704,7415330,44.78,5494626,7934408,40.92,YES,Democrat,0.427501420089848,33.00164891,519078,221906.5821373981,7323283.114516489
08, CO,824852,1488185,35.66,714307,1598733,30.88,YES,Democrat,0.270830403514812,33.38255308,110545,29938.946956544896,999438.4859361645
09, CT,568632,859687,39.81,516944,911375,36.19,YES,Democrat,0.299947945244024,33.12441214,51688,15503.709393773113,513551.2596581301
10, DE,150742,244926,38.1,132463,263207,33.48,YES,Democrat,0.307684653248596,36.83371311,18279,5624.167776731087,207158.98237061937
12, FL,3685918,4879423,43.03,3101891,5463443,36.21,NO,Republican,0.416985402279703,33.25919813,584027,243530.73353720809,8099636.91745824
13, GA,1665435,2335679,41.62,1413471,2587641,35.33,NO,Democrat,0.395790889467316,33.15203674,251964,99725.05567374281,3306088.709594467
15, HI,207027,283055,42.24,189870,300214,38.74,YES,Democrat,0.253479014814492,32.1864799,17157,4348.939457172239,139977.05242459118
16, ID,287136,406735,41.38,239372,454502,34.5,YES,Republican,0.163692466287752,34.74310399,47764,7818.606959768186,271642.6746601639
17, IL,2000692,2990960,40.08,1745676,3245984,34.97,YES,Democrat,0.31331309366959,34.39314234,255016,79899.85189524415,2748006.9791780505
18, IN,1099146,1581549,41.0,921765,1758927,34.39,YES,Republican,0.353259712540463,32.91961402,177381,62661.56107013987,2062794.4043196624
19, IA,497487,802975,38.25,421494,878968,32.41,YES,Republican,0.2266109466177,34.44123704,75993,17220.845666318877,593107.2276229451
20, KS,449522,709501,38.78,357588,801434,30.85,NO,Republican,0.270756492451982,31.44574061,91934,24891.727377080515,782738.8024345096
21, KY,873763,911924,48.93,765856,1019830,42.89,YES,Republican,0.485875460508169,32.22560462,107907,52429.36331705499,1689567.9327337455
22, LA,948326,835601,53.16,849229,934698,47.6,YES,Republican,0.535368639054502,33.8759307,99097,53053.42602438399,1797234.1833996084
23, ME,236145,357485,39.78,196205,397423,33.05,YES,Republican + Independent,0.393156746913972,31.15714349,39940,15702.680471744043,489250.66863575
24, MD,857197,1498443,36.39,778331,1577310,33.04,YES,Democrat,0.299273095916107,34.9034815,78866,23602.471982519695,823808.4441961445
25, MA,1116919,1642044,40.48,1029979,1728994,37.33,YES,Democrat,0.30350186539937,34.08828678,86940,26386.45217782123,899468.9489443256
26, MI,1729801,2321999,42.69,1497975,2553828,36.97,YES,Democrat,0.453852784222,34.57002623,231826,105214.87555504937,3637281.0077242428
27, MN,802896,1478112,35.2,696789,1584217,30.55,YES,Democrat,0.28654396086168,33.18209217,106107,30404.320055150278,1008878.9504361759
28, MS,576706,552902,51.05,491425,638183,43.5,YES,Republican,0.387259712921315,34.00269539,85281,33025.89557764267,1122969.4673085317
29, MO,965580,1503128,39.11,784317,1684396,31.77,NO,Republican,0.375754468816669,32.36481477,181263,68110.38228111588,2204379.9064422054
30, MT,182814,266128,40.72,151638,297305,33.78,YES,Democrat + Republican,0.280618552189657,33.62124795,31176,8748.563983064745,294137.63888105936
31, NE,281387,504595,35.8,227852,558129,28.99,YES,Republican,0.31767992124725,30.75352915,53535,17006.994583971526,523025.1036920604
32, NV,531329,660048,44.6,453700,737677,38.08,YES,Democrat,0.456686911499278,33.42231442,77629,35452.14825277745,1184892.8457687816
33, NH,169755,378270,30.98,143828,404205,26.24,YES,Democrat,0.210173485317074,32.22608682,25927,5449.167953815778,175605.359576429
34, NJ,1268437,2229507,36.26,1117886,2380069,31.96,YES,Democrat,0.226280848004276,35.11538334,150551,34066.80794789176,1196269.0202603778
35, NM,442228,391774,53.02,396089,437915,47.49,YES,Democrat,0.384374123755167,39.7029752,46139,17734.63769593965,704117.880622877
36, NY,3448259,4204186,45.06,3153638,4498806,41.21,YES,Democrat,0.453001645178044,33.39394907,294621,133463.7977040005,4456883.263216175
37, NC,1753491,2426154,41.95,1481513,2698124,35.45,YES,Republican,0.490833428857062,31.58749598,271978,133495.894313686,4216801.024980062
38, ND,109296,213207,33.89,78368,244135,24.3,YES,Republican,0.144158981115502,34.91900364,30928,4458.548967940245,155688.08764062368
39, OH,2004934,2828008,41.48,1706637,3126297,35.31,YES,Democrat + Republican,0.543492703500464,31.83051081,298297,162122.2429760779,5160433.807591494
40, OK,725560,822408,46.87,604468,943491,39.05,YES,Republican,0.449122057445283,55.47480866,121092,54385.08818016421,3017002.360751837
41, OR,745083,957500,43.76,669771,1032814,39.34,YES,Democrat,0.277441573623341,32.7726764,75312,20894.679792721057,684774.5793284663
42, PA,2115720,3113235,40.46,1820911,3408036,34.82,YES,Democrat,0.333723271510407,34.17820462,294809,98384.62395071157,3362609.808849173
44, RI,190041,250140,43.17,173353,266833,39.38,YES,Democrat,0.406975336900984,32.82142666,16688,6791.604422203621,222910.1464470878
45, SC,890673,1159173,43.45,744448,1305405,36.32,NO,Republican,0.441472908688149,32.06944213,146225,64554.376072924584,2070222.8277089116
46, SD,121432,235454,34.03,94438,262448,26.46,YES,Republican,0.18172310428882,41.67870231,26994,4905.433477172407,204452.10159657692
47, TN,1200938,1569465,43.35,996629,1773772,35.97,NO,Republican,0.345189343663036,32.23022643,204309,70525.28961445122,2273046.0533150905
48, TX,4536368,6259834,42.02,3806738,6989456,35.26,NO,Republican,0.3591437026273,32.38563847,729630,262042.0197479569,8486398.115505934
49, UT,361325,740176,32.8,284756,816746,25.85,YES,Republican,0.182580779077008,35.78005958,76569,13980.027673147426,500206.22307526367
50, VT,116455,153701,43.11,104003,166153,38.5,YES,Democrat + Independent,0.206938302348546,33.22340012,12452,2576.795740844095,85609.91592557519
51, VA,1142640,2188816,34.3,977741,2353713,29.35,YES,Democrat,0.371625358818175,34.04288065,164899,61280.650043758236,2086169.855594079
53, WA,1139413,1882850,37.7,1024492,1997771,33.9,YES,Democrat,0.279066501786446,33.5620539,114921,32070.601451800158,1076355.2545307353
54, WV,360464,361725,49.91,316214,405974,43.79,YES,Democrat + Republican,0.324190487815704,34.52164518,44250,14345.4290858449,495227.8128563894
55, WI,892049,1557930,36.41,759236,1690737,30.99,NO,Democrat + Republican,0.460510577333756,32.23422865,132813,61161.79130742814,1971503.165647221
