state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
01, AL,911822,1055721,46.34,746674,1220870,37.95,NO,Republican,0.420261849352176,32.31269263,165148,69405.40389681316,2242675.482978728
02, AK,106704,164595,39.33,94922,176377,34.99,YES,Republican,0.197649572649572,66.94490927,11782,2328.7072649572574,155895.09656895345
04, AZ,1174568,1643126,41.69,992585,1825111,35.23,YES,Democrat + Independent,0.395275539602645,36.72991326,181983,71933.42852350815,2642108.590162864
05, AR,600752,582813,50.76,500880,682688,42.32,YES,Republican,0.327144978293871,33.2862096,99872,32672.623272165485,1087547.786419138
06, CA,6013704,7415330,44.78,5463800,7965230,40.69,YES,Democrat,0.427501420089848,33.00164891,549904,235084.74091308776,7758184.083712035
08, CO,824852,1488185,35.66,708851,1604184,30.65,YES,Democrat,0.270830403514812,33.38255308,116001,31416.597638121708,1048766.2382476006
09, CT,568632,859687,39.81,513324,914994,35.94,YES,Democrat,0.299947945244024,33.12441214,55308,16589.52095555648,549518.1293370194
10, DE,150742,244926,38.1,130727,264940,33.04,YES,Democrat,0.307684653248596,36.83371311,20015,6158.308334770649,226833.3624458639
12, FL,3685918,4879423,43.03,3067111,5498228,35.81,NO,Republican,0.416985402279703,33.25919813,618807,258033.48582849617,8581986.829344502
13, GA,1665435,2335679,41.62,1399599,2601514,34.98,NO,Democrat,0.395790889467316,33.15203674,265836,105215.46689243341,3488107.024034206
15, HI,207027,283055,42.24,189265,300818,38.62,YES,Democrat,0.253479014814492,32.1864799,17762,4502.294261135006,144913.00373990723
16, ID,287136,406735,41.38,235653,458217,33.96,YES,Republican,0.163692466287752,34.74310399,51483,8427.379241892337,292793.31336423283
17, IL,2000692,2990960,40.08,1729599,3262058,34.65,YES,Democrat,0.31331309366959,34.39314234,271093,84936.98650217016,2921249.8666997966
18, IN,1099146,1581549,41.0,911979,1768713,34.02,YES,Republican,0.353259712540463,32.91961402,187167,66118.56061706084,2176597.4950716156
19, IA,497487,802975,38.25,417379,883084,32.09,YES,Republican,0.2266109466177,34.44123704,80108,18153.349711650713,625223.8204889778
20, KS,449522,709501,38.78,352379,806645,30.4,NO,Republican,0.270756492451982,31.44574061,97143,26302.09794626289,827088.9495169966
21, KY,873763,911924,48.93,758554,1027132,42.48,YES,Republican,0.485875460508169,32.22560462,115209,55977.22592968564,1803899.9505344613
22, LA,948326,835601,53.16,842199,941725,47.21,YES,Republican,0.535368639054502,33.8759307,106127,56817.06755693714,1924731.0431360207
23, ME,236145,357485,39.78,194611,399017,32.78,YES,Republican + Independent,0.393156746913972,31.15714349,41534,16329.372326324914,508776.5966729404
24, MD,857197,1498443,36.39,775234,1580402,32.91,YES,Democrat,0.299273095916107,34.9034815,81963,24529.320760571878,856158.6933741864
25, MA,1116919,1642044,40.48,1024923,1734046,37.15,YES,Democrat,0.30350186539937,34.08828678,91996,27920.957609280445,951777.610157375
26, MI,1729801,2321999,42.69,1485641,2566158,36.67,YES,Democrat,0.453852784222,34.57002623,244160,110812.69579564352,3830797.8002724075
27, MN,802896,1478112,35.2,689986,1591020,30.25,YES,Democrat,0.28654396086168,33.18209217,112910,32353.67862089229,1073562.7460370064
28, MS,576706,552902,51.05,484851,644758,42.92,YES,Republican,0.387259712921315,34.00269539,91855,35571.74093038739,1209535.0713479575
29, MO,965580,1503128,39.11,772217,1696492,31.28,NO,Republican,0.375754468816669,32.36481477,193363,72657.01135379757,2351530.7142074453
30, MT,182814,266128,40.72,149947,298992,33.4,YES,Democrat + Republican,0.280618552189657,33.62124795,32867,9223.089954817457,310091.794236072
31, NE,281387,504595,35.8,225591,560390,28.7,YES,Republican,0.31767992124725,30.75352915,55796,17725.26888591156,545114.5733744691
32, NV,531329,660048,44.6,449470,741908,37.73,YES,Democrat,0.456686911499278,33.42231442,81859,37383.93388841939,1249457.592675246
33, NH,169755,378270,30.98,142072,405962,25.92,YES,Democrat,0.210173485317074,32.22608682,27683,5818.23259403256,187498.86871424707
34, NJ,1268437,2229507,36.26,1109172,2388786,31.71,YES,Democrat,0.226280848004276,35.11538334,159265,36038.61925740102,1265509.930267943
35, NM,442228,391774,53.02,394049,439951,47.25,YES,Democrat,0.384374123755167,39.7029752,48179,18518.760908400192,735249.9050809422
36, NY,3448259,4204186,45.06,3135257,4517190,40.97,YES,Democrat,0.453001645178044,33.39394907,313002,141790.42094401811,4734942.095618402
37, NC,1753491,2426154,41.95,1462339,2717298,34.99,YES,Republican,0.490833428857062,31.58749598,291152,142907.13447859132,4514078.535855823
38, ND,109296,213207,33.89,77112,245391,23.91,YES,Republican,0.144158981115502,34.91900364,32184,4639.612648221316,162010.65095143017
39, OH,2004934,2828008,41.48,1688641,3144300,34.94,YES,Democrat + Republican,0.543492703500464,31.83051081,316293,171902.93766827224,5471758.315720696
40, OK,725560,822408,46.87,598278,949689,38.65,YES,Republican,0.449122057445283,55.47480866,127282,57165.15371575051,3171225.9644007473
41, OR,745083,957500,43.76,665154,1037428,39.07,YES,Democrat,0.277441573623341,32.7726764,79929,22175.627538140023,726754.6652743916
42, PA,2115720,3113235,40.46,1803141,3425807,34.48,YES,Democrat,0.333723271510407,34.17820462,312579,104314.8864854515,3565295.535211834
44, RI,190041,250140,43.17,172182,268000,39.12,YES,Democrat,0.406975336900984,32.82142666,17859,7268.172541714673,238551.79203011392
45, SC,890673,1159173,43.45,735552,1314302,35.88,NO,Republican,0.441472908688149,32.06944213,155121,68481.71906861436,2196170.5266338456
46, SD,121432,235454,34.03,93003,263883,26.06,YES,Republican,0.18172310428882,41.67870231,28429,5166.206131826863,215320.76744050844
47, TN,1200938,1569465,43.35,985993,1784414,35.59,NO,Republican,0.345189343663036,32.23022643,214945,74196.72347365128,2391377.197919877
48, TX,4536368,6259834,42.02,3765351,7030846,34.88,NO,Republican,0.3591437026273,32.38563847,771017,276905.900168593,8967774.373069966
49, UT,361325,740176,32.8,280219,821282,25.44,YES,Republican,0.182580779077008,35.78005958,81106,14808.396667819812,529845.3150588664
50, VT,116455,153701,43.11,103799,166358,38.42,YES,Democrat + Independent,0.206938302348546,33.22340012,12656,2619.011154523198,87012.45550546735
51, VA,1142640,2188816,34.3,968276,2363186,29.06,YES,Democrat,0.371625358818175,34.04288065,174364,64798.08406497227,2205913.442172518
53, WA,1139413,1882850,37.7,1018448,2003821,33.7,YES,Democrat,0.279066501786446,33.5620539,120965,33757.27938859744,1132963.6303574664
54, WV,360464,361725,49.91,313423,408764,43.4,YES,Democrat + Republican,0.324190487815704,34.52164518,47041,15250.244737338531,526463.5377305631
55, WI,892049,1557930,36.41,751009,1698965,30.65,NO,Democrat + Republican,0.460510577333756,32.23422865,141040,64950.411827152944,2093626.4257481121
56, WY,84623,158136,34.86,66464,176295,27.38,NO,Republican,0.244437091570849,31.65394221,18159,4438.733145835047,140503.4024838741
72,PR,934092,231895,80.11,838298,327690,71.9,YES,,0.680682416721265,32.68482107,95794,65205.291427396856,2131223.283121671
