state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
01, AL,911822,1055721,46.34,811734,1155806,41.26,NO,Republican,0.420261849352176,32.31269263,100088,42063.16797796059,1359174.2179158991
02, AK,106704,164595,39.33,97919,173380,36.09,YES,Republican,0.197649572649572,66.94490927,8785,1736.3514957264902,116239.89334223868
04, AZ,1174568,1643126,41.69,1056176,1761516,37.48,YES,Democrat + Independent,0.395275539602645,36.72991326,118392,46797.46168463635,1718866.7084648665
05, AR,600752,582813,50.76,535441,648125,45.24,YES,Republican,0.327144978293871,33.2862096,65311,21366.16567735101,711198.6690846317
06, CA,6013704,7415330,44.78,5657387,7771643,42.13,YES,Democrat,0.427501420089848,33.00164891,356317,152326.02350215436,5027009.947474507
08, CO,824852,1488185,35.66,746146,1566896,32.26,YES,Democrat,0.270830403514812,33.38255308,78706,21315.977739036796,711581.7583254942
09, CT,568632,859687,39.81,530988,897333,37.18,YES,Democrat,0.299947945244024,33.12441214,37644,11291.24045076604,374015.70226301363
10, DE,150742,244926,38.1,138582,257087,35.02,YES,Democrat,0.307684653248596,36.83371311,12160,3741.4453835029276,137811.32587268075
12, FL,3685918,4879423,43.03,3282431,5282896,38.32,NO,Republican,0.416985402279703,33.25919813,403487,168248.18900963053,5595799.85328499
13, GA,1665435,2335679,41.62,1491669,2509445,37.28,NO,Democrat,0.395790889467316,33.15203674,173766,68774.99969917763,2280031.3168206257
15, HI,207027,283055,42.24,195800,294282,39.95,YES,Democrat,0.253479014814492,32.1864799,11227,2845.8088993223014,91596.57093727839
16, ID,287136,406735,41.38,250566,443307,36.11,YES,Republican,0.163692466287752,34.74310399,36570,5986.23349214309,207980.33272594825
17, IL,2000692,2990960,40.08,1825363,3166296,36.57,YES,Democrat,0.31331309366959,34.39314234,175329,54932.87139999554,1889314.0652049617
18, IN,1099146,1581549,41.0,974371,1706325,36.35,YES,Republican,0.353259712540463,32.91961402,124775,44077.98063223627,1451030.1091942536
19, IA,497487,802975,38.25,443532,856932,34.11,YES,Republican,0.2266109466177,34.44123704,53955,12226.793624758004,421105.8974694512
20, KS,449522,709501,38.78,388261,770761,33.5,NO,Republican,0.270756492451982,31.44574061,61261,16586.813484100872,521584.6343674864
21, KY,873763,911924,48.93,798615,987074,44.72,YES,Republican,0.485875460508169,32.22560462,75148,36512.56910626788,1176639.6156790154
22, LA,948326,835601,53.16,880473,903448,49.36,YES,Republican,0.535368639054502,33.8759307,67853,36326.36826576513,1230589.5339537386
23, ME,236145,357485,39.78,209165,384462,35.24,YES,Republican + Independent,0.393156746913972,31.15714349,26980,10607.369031738965,330495.3189732733
24, MD,857197,1498443,36.39,802956,1552686,34.09,YES,Democrat,0.299273095916107,34.9034815,54241,16232.871995585561,566583.7473897887
25, MA,1116919,1642044,40.48,1055714,1703257,38.26,YES,Democrat,0.30350186539937,34.08828678,61205,18575.831671768443,633218.2772042494
26, MI,1729801,2321999,42.69,1561831,2489972,38.55,YES,Democrat,0.453852784222,34.57002623,167970,76233.65216576934,2635399.354979343
27, MN,802896,1478112,35.2,727140,1553870,31.88,YES,Democrat,0.28654396086168,33.18209217,75756,21707.42429903743,720297.7538639576
28, MS,576706,552902,51.05,522709,606900,46.27,YES,Republican,0.387259712921315,34.00269539,53997,20910.862718612247,711025.6953630795
29, MO,965580,1503128,39.11,843261,1625451,34.16,NO,Republican,0.375754468816669,32.36481477,122319,45961.91087118614,1487548.731821189
30, MT,182814,266128,40.72,160753,288190,35.81,YES,Democrat + Republican,0.280618552189657,33.62124795,22061,6190.725879856022,208139.92979712124
31, NE,281387,504595,35.8,244947,541033,31.16,YES,Republican,0.31767992124725,30.75352915,36440,11576.25633024979,356010.7365002089
32, NV,531329,660048,44.6,477162,714218,40.05,YES,Democrat,0.456686911499278,33.42231442,54167,24737.35993518139,826779.8216743432
33, NH,169755,378270,30.98,151583,396448,27.66,YES,Democrat,0.210173485317074,32.22608682,18172,3819.272575181869,123080.20959705589
34, NJ,1268437,2229507,36.26,1160634,2337307,33.18,YES,Democrat,0.226280848004276,35.11538334,107803,24393.754257404966,856596.0318505324
35, NM,442228,391774,53.02,409299,424703,49.08,YES,Democrat,0.384374123755167,39.7029752,32929,12657.055521133894,502522.76146060205
36, NY,3448259,4204186,45.06,3242251,4410199,42.37,YES,Democrat,0.453001645178044,33.39394907,206008,93321.96291983848,3116388.8768575145
37, NC,1753491,2426154,41.95,1564258,2615382,37.43,YES,Republican,0.490833428857062,31.58749598,189233,92881.88224290841,2933906.081962703
38, ND,109296,213207,33.89,87423,235081,27.11,YES,Republican,0.144158981115502,34.91900364,21873,3153.189393939375,110106.23192457843
39, OH,2004934,2828008,41.48,1798751,3034200,37.22,YES,Democrat + Republican,0.543492703500464,31.83051081,206183,112058.95608583617,3566893.813047523
