state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
01, AL,911822,1055721,46.34,830655,1136892,42.22,NO,Republican,0.420261849352176,32.31269263,81167,34111.39352636807,1102230.9741985032
02, AK,106704,164595,39.33,99034,172265,36.5,YES,Republican,0.197649572649572,66.94490927,7670,1515.9722222222172,101486.6228725066
04, AZ,1174568,1643126,41.69,1079685,1738007,38.32,YES,Democrat + Independent,0.395275539602645,36.72991326,94883,37504.929024117766,1377552.7898783018
05, AR,600752,582813,50.76,547221,636346,46.23,YES,Republican,0.327144978293871,33.2862096,53531,17512.39783304921,582921.3448694618
06, CA,6013704,7415330,44.78,5722587,7706442,42.61,YES,Democrat,0.427501420089848,33.00164891,291117,124452.93091229627,4107151.931788088
08, CO,824852,1488185,35.66,761104,1551930,32.91,YES,Democrat,0.270830403514812,33.38255308,63748,17264.89656326224,576346.3259438112
09, CT,568632,859687,39.81,538408,889913,37.7,YES,Democrat,0.299947945244024,33.12441214,30224,9065.626697055382,300293.5550206494
10, DE,150742,244926,38.1,141114,254556,35.66,YES,Democrat,0.307684653248596,36.83371311,9628,2962.387841477482,109115.74387353373
12, FL,3685918,4879423,43.03,3362112,5203217,39.25,NO,Republican,0.416985402279703,33.25919813,323806,135022.3751705815,4490735.927781563
13, GA,1665435,2335679,41.62,1522636,2478477,38.06,NO,Democrat,0.395790889467316,33.15203674,142799,56518.54322504326,1873704.8214879122
15, HI,207027,283055,42.24,198202,291881,40.44,YES,Democrat,0.253479014814492,32.1864799,8825,2236.9523057378915,71999.6204258913
16, ID,287136,406735,41.38,256953,436922,37.03,YES,Republican,0.163692466287752,34.74310399,30183,4940.729709963219,171656.28609973466
17, IL,2000692,2990960,40.08,1861594,3130069,37.29,YES,Democrat,0.31331309366959,34.39314234,139098,43581.22470325263,1498895.2645704919
18, IN,1099146,1581549,41.0,995634,1685058,37.14,YES,Republican,0.353259712540463,32.91961402,103512,36566.619364488404,1203758.9954952158
19, IA,497487,802975,38.25,453726,846733,34.89,YES,Republican,0.2266109466177,34.44123704,43761,9916.72163493717,341544.1604885674
20, KS,449522,709501,38.78,399723,759298,34.49,NO,Republican,0.270756492451982,31.44574061,49799,13483.402567616253,423995.57968146866
21, KY,873763,911924,48.93,812126,973561,45.48,YES,Republican,0.485875460508169,32.22560462,61637,29947.90575934201,965089.3701975765
22, LA,948326,835601,53.16,894959,888967,50.17,YES,Republican,0.535368639054502,33.8759307,53367,28571.018160421612,967869.831230884
23, ME,236145,357485,39.78,214778,378849,36.18,YES,Republican + Independent,0.393156746913972,31.15714349,21367,8400.58021131084,261738.08304306638
24, MD,857197,1498443,36.39,812713,1542926,34.5,YES,Democrat,0.299273095916107,34.9034815,44484,13312.864398732105,464665.3162531546
25, MA,1116919,1642044,40.48,1065373,1693596,38.61,YES,Democrat,0.30350186539937,34.08828678,51546,15644.307153875927,533287.6287357281
26, MI,1729801,2321999,42.69,1594099,2457702,39.34,YES,Democrat,0.453852784222,34.57002623,135702,61588.73052449384,2129124.029704154
27, MN,802896,1478112,35.2,741723,1539286,32.52,YES,Democrat,0.28654396086168,33.18209217,61173,17528.75371779155,581640.7214889893
28, MS,576706,552902,51.05,531163,598446,47.02,YES,Republican,0.387259712921315,34.00269539,45543,17636.96910557545,599704.4880997227
29, MO,965580,1503128,39.11,867281,1601430,35.13,NO,Republican,0.375754468816669,32.36481477,98299,36936.28853020975,1195436.1365715142
30, MT,182814,266128,40.72,164769,284175,36.7,YES,Democrat + Republican,0.280618552189657,33.62124795,18045,5063.76177426236,170249.99017220672
31, NE,281387,504595,35.8,253918,532064,32.31,YES,Republican,0.31767992124725,30.75352915,27469,8726.34975674071,268366.05161702086
32, NV,531329,660048,44.6,487462,703917,40.92,YES,Democrat,0.456686911499278,33.42231442,43867,20033.484746738828,669565.4261337792
33, NH,169755,378270,30.98,156250,391779,28.51,YES,Democrat,0.210173485317074,32.22608682,13505,2838.3929192070846,91470.29664364074
34, NJ,1268437,2229507,36.26,1183255,2314685,33.83,YES,Democrat,0.226280848004276,35.11538334,85182,19275.05519470024,676850.9520615572
35, NM,442228,391774,53.02,416794,417210,49.98,YES,Democrat,0.384374123755167,39.7029752,25434,9776.171463588917,388143.09316981846
36, NY,3448259,4204186,45.06,3278098,4374353,42.84,YES,Democrat,0.453001645178044,33.39394907,170161,77083.21294514115,2574112.887242008
37, NC,1753491,2426154,41.95,1599825,2579812,38.28,YES,Republican,0.490833428857062,31.58749598,153666,75424.40967874929,2382468.237521366
38, ND,109296,213207,33.89,93700,228805,29.05,YES,Republican,0.144158981115502,34.91900364,15596,2248.303469477369,78508.51703450488
39, OH,2004934,2828008,41.48,1838754,2994190,38.05,YES,Democrat + Republican,0.543492703500464,31.83051081,166180,90317.6174677071,2874855.8991392953
40, OK,725560,822408,46.87,657379,890586,42.47,YES,Republican,0.449122057445283,55.47480866,68181,30621.59099867684,1698726.9015163758
41, OR,745083,957500,43.76,699674,1002900,41.1,YES,Democrat,0.277441573623341,32.7726764,45409,12598.34441666229,412881.46474302
42, PA,2115720,3113235,40.46,1952399,3276554,37.34,YES,Democrat,0.333723271510407,34.17820462,163321,54504.01842635118,1862849.4943880811
44, RI,190041,250140,43.17,179954,260231,40.88,YES,Democrat,0.406975336900984,32.82142666,10087,4105.160223320226,134737.215197254
45, SC,890673,1159173,43.45,811109,1238748,39.57,NO,Republican,0.441472908688149,32.06944213,79564,35125.350506863884,1126450.3953758376
46, SD,121432,235454,34.03,105482,251404,29.56,YES,Republican,0.18172310428882,41.67870231,15950,2898.483513406679,120805.03150571986
47, TN,1200938,1569465,43.35,1085174,1685230,39.17,NO,Republican,0.345189343663036,32.23022643,115764,39960.4991798077,1287935.9368210316
48, TX,4536368,6259834,42.02,4143338,6652860,38.38,NO,Republican,0.3591437026273,32.38563847,393030,141154.24944360772,4571370.4909848785
49, UT,361325,740176,32.8,314805,786697,28.58,YES,Republican,0.182580779077008,35.78005958,46520,8493.657842662413,303903.58366259537
50, VT,116455,153701,43.11,108487,161669,40.16,YES,Democrat + Independent,0.206938302348546,33.22340012,7968,1648.8843931132144,54781.545944023695
51, VA,1142640,2188816,34.3,1049359,2282101,31.5,YES,Democrat,0.371625358818175,34.04288065,93281,34665.585095918184,1180116.3760827617
53, WA,1139413,1882850,37.7,1075221,1947033,35.58,YES,Democrat,0.279066501786446,33.5620539,64192,17913.83688267554,601225.1590121645
54, WV,360464,361725,49.91,336642,385546,46.61,YES,Democrat + Republican,0.324190487815704,34.52164518,23822,7722.8658007457,266606.03294609964
55, WI,892049,1557930,36.41,811760,1638218,33.13,NO,Democrat + Republican,0.460510577333756,32.23422865,80289,36973.93374354993,1191826.234379539
56, WY,84623,158136,34.86,76431,166328,31.48,NO,Republican,0.244437091570849,31.65394221,8192,2002.428654148395,63384.76089806137
72,PR,934092,231895,80.11,890275,275712,76.35,YES,,0.680682416721265,32.68482107,43817,29825.461453475666,974839.8709370343
