state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
01, AL,911822,1055721,46.34,896178,1071358,45.55,NO,Republican,0.420261849352176,32.31269263,15644,6574.576371265441,212442.26545716095
02, AK,106704,164595,39.33,104925,166374,38.68,YES,Republican,0.197649572649572,66.94490927,1779,351.6185897435886,23539.07458802989
04, AZ,1174568,1643126,41.69,1156838,1660849,41.06,YES,Democrat + Independent,0.395275539602645,36.72991326,17730,7008.235317154896,257411.8753047679
05, AR,600752,582813,50.76,588864,594704,49.75,YES,Republican,0.327144978293871,33.2862096,11888,3889.0995019575385,129453.38117741424
06, CA,6013704,7415330,44.78,5955880,7473154,44.35,YES,Democrat,0.427501420089848,33.00164891,57824,24719.84211527537,815795.5505989494
08, CO,824852,1488185,35.66,811069,1501961,35.07,YES,Democrat,0.270830403514812,33.38255308,13783,3732.8554516446543,124612.24525449505
09, CT,568632,859687,39.81,563185,865132,39.43,YES,Democrat,0.299947945244024,33.12441214,5447,1633.8164577441987,54119.20970743373
10, DE,150742,244926,38.1,148519,247151,37.54,YES,Democrat,0.307684653248596,36.83371311,2223,683.9829841716289,25193.63301109945
12, FL,3685918,4879423,43.03,3625225,4940116,42.32,NO,Republican,0.416985402279703,33.25919813,60693,25308.095020562014,841726.9465817385
13, GA,1665435,2335679,41.62,1637771,2363345,40.93,NO,Democrat,0.395790889467316,33.15203674,27664,10949.15916622383,362986.9269507602
15, HI,207027,283055,42.24,205027,285055,41.84,YES,Democrat,0.253479014814492,32.1864799,2000,506.958029628984,16317.194430796899
16, ID,287136,406735,41.38,280705,413163,40.46,YES,Republican,0.163692466287752,34.74310399,6431,1052.706250696533,36574.28273887266
17, IL,2000692,2990960,40.08,1974622,3017033,39.56,YES,Democrat,0.31331309366959,34.39314234,26070,8168.072351966211,280925.6750445924
18, IN,1099146,1581549,41.0,1076342,1604351,40.15,YES,Republican,0.353259712540463,32.91961402,22804,8055.734484772718,265191.6698863214
19, IA,497487,802975,38.25,489761,810700,37.66,YES,Republican,0.2266109466177,34.44123704,7726,1750.7961735683502,60299.58602259253
20, KS,449522,709501,38.78,439580,719443,37.93,NO,Republican,0.270756492451982,31.44574061,9942,2691.8610479576055,84647.56427223764
21, KY,873763,911924,48.93,862462,923226,48.3,YES,Republican,0.485875460508169,32.22560462,11301,5490.8785792028175,176946.88210981735
22, LA,948326,835601,53.16,935788,848134,52.46,YES,Republican,0.535368639054502,33.8759307,12538,6712.451996465346,227390.5586593367
23, ME,236145,357485,39.78,231079,362548,38.93,YES,Republican + Independent,0.393156746913972,31.15714349,5066,1991.7320798661822,62056.68220602677
24, MD,857197,1498443,36.39,848801,1506843,36.03,YES,Democrat,0.299273095916107,34.9034815,8396,2512.6969133116345,87701.87022887974
25, MA,1116919,1642044,40.48,1108175,1650792,40.17,YES,Democrat,0.30350186539937,34.08828678,8744,2653.8203110520913,90464.18782573249
26, MI,1729801,2321999,42.69,1702556,2349245,42.02,YES,Democrat,0.453852784222,34.57002623,27245,12365.21910612839,427465.94883855566
27, MN,802896,1478112,35.2,790759,1490247,34.67,YES,Democrat,0.28654396086168,33.18209217,12137,3477.78405297821,115400.15099327912
28, MS,576706,552902,51.05,568753,560855,50.35,YES,Republican,0.387259712921315,34.00269539,7953,3079.876496863218,104724.10236166029
29, MO,965580,1503128,39.11,949693,1519015,38.47,NO,Republican,0.375754468816669,32.36481477,15887,5969.6112460904205,193205.36222862537
30, MT,182814,266128,40.72,178342,270600,39.72,YES,Democrat + Republican,0.280618552189657,33.62124795,4472,1254.926165392146,42192.183765592046
31, NE,281387,504595,35.8,275819,510163,35.09,YES,Republican,0.31767992124725,30.75352915,5568,1768.841801504688,54398.12790431293
32, NV,531329,660048,44.6,520999,670381,43.73,YES,Democrat,0.456686911499278,33.42231442,10330,4717.575795787541,157672.3015469929
33, NH,169755,378270,30.98,166380,381650,30.36,YES,Democrat,0.210173485317074,32.22608682,3375,709.3355129451247,22859.107824678824
34, NJ,1268437,2229507,36.26,1252726,2245212,35.81,YES,Democrat,0.226280848004276,35.11538334,15711,3555.09840299518,124838.64323259756
35, NM,442228,391774,53.02,437518,396486,52.46,YES,Democrat,0.384374123755167,39.7029752,4710,1810.4021228868367,71878.35058700343
36, NY,3448259,4204186,45.06,3416687,4235767,44.65,YES,Democrat,0.453001645178044,33.39394907,31572,14302.167941561205,477605.8678310816
37, NC,1753491,2426154,41.95,1723811,2455836,41.24,YES,Republican,0.490833428857062,31.58749598,29680,14567.9361684776,460164.62515868276
38, ND,109296,213207,33.89,106429,216073,33.0,YES,Republican,0.144158981115502,34.91900364,2867,413.3037988581442,14432.156856753365
39, OH,2004934,2828008,41.48,1973977,2858962,40.84,YES,Democrat + Republican,0.543492703500464,31.83051081,30957,16824.903622263864,535545.2766256781
40, OK,725560,822408,46.87,711323,836633,45.95,YES,Republican,0.449122057445283,55.47480866,14237,6394.150731848494,354714.28839249414
41, OR,745083,957500,43.76,735051,967536,43.17,YES,Democrat,0.277441573623341,32.7726764,10032,2783.2938665893566,91215.98921583776
42, PA,2115720,3113235,40.46,2082110,3146834,39.82,YES,Democrat,0.333723271510407,34.17820462,33610,11216.43915546478,383357.75256325526
44, RI,190041,250140,43.17,188394,251788,42.8,YES,Democrat,0.406975336900984,32.82142666,1647,670.2883798759206,21999.820901147745
45, SC,890673,1159173,43.45,874861,1174993,42.68,NO,Republican,0.441472908688149,32.06944213,15812,6980.569632177012,223862.97385353607
46, SD,121432,235454,34.03,118049,238837,33.08,YES,Republican,0.18172310428882,41.67870231,3383,614.769261809078,25622.785052279014
47, TN,1200938,1569465,43.35,1176856,1593550,42.48,NO,Republican,0.345189343663036,32.23022643,24082,8312.849774093233,267925.0304975993
48, TX,4536368,6259834,42.02,4459692,6336511,41.31,NO,Republican,0.3591437026273,32.38563847,76676,27537.702542650855,891826.0788406904
49, UT,361325,740176,32.8,351096,750403,31.87,YES,Republican,0.182580779077008,35.78005958,10229,1867.618789178715,66823.51154954187
50, VT,116455,153701,43.11,114856,155302,42.51,YES,Democrat + Independent,0.206938302348546,33.22340012,1599,330.89434545532504,10993.435236507768
51, VA,1142640,2188816,34.3,1121852,2209611,33.67,YES,Democrat,0.371625358818175,34.04288065,20788,7725.347959112221,262993.0985517784
53, WA,1139413,1882850,37.7,1124106,1898160,37.19,YES,Democrat,0.279066501786446,33.5620539,15307,4271.670942845129,143366.05042683202
54, WV,360464,361725,49.91,355294,366893,49.2,YES,Democrat + Republican,0.324190487815704,34.52164518,5170,1676.0648220071896,57860.515084012055
55, WI,892049,1557930,36.41,877421,1572551,35.81,NO,Democrat + Republican,0.460510577333756,32.23422865,14628,6736.348725238183,217141.0050754636
56, WY,84623,158136,34.86,83160,159599,34.26,NO,Republican,0.244437091570849,31.65394221,1463,357.61146496815206,11319.812645735325
72,PR,934092,231895,80.11,926718,239269,79.48,YES,,0.680682416721265,32.68482107,7374,5019.352140902608,164056.62661272316
