state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
01, AL,911822,1055721,46.34,817909,1149634,41.57,NO,Republican,0.420261849352176,32.31269263,93913,39468.051058210905,1275319.0025491153
02, AK,106704,164595,39.33,98293,173006,36.23,YES,Republican,0.197649572649572,66.94490927,8411,1662.4305555555502,111291.262709342
04, AZ,1174568,1643126,41.69,1065031,1752656,37.8,YES,Democrat + Independent,0.395275539602645,36.72991326,109537,43297.29678145493,1590305.9551753164
05, AR,600752,582813,50.76,539963,643603,45.62,YES,Republican,0.327144978293871,33.2862096,60789,19886.816085506125,661956.7284988083
06, CA,6013704,7415330,44.78,5682389,7746633,42.31,YES,Democrat,0.427501420089848,33.00164891,331315,141637.632997068,4674275.436612669
08, CO,824852,1488185,35.66,750189,1562855,32.43,YES,Democrat,0.270830403514812,33.38255308,74663,20221.01041762641,675028.9535976467
09, CT,568632,859687,39.81,533680,894639,37.36,YES,Democrat,0.299947945244024,33.12441214,34952,10483.780582169127,347269.0687890993
10, DE,150742,244926,38.1,139121,256545,35.16,YES,Democrat,0.307684653248596,36.83371311,11621,3575.603355401934,131702.7481880282
12, FL,3685918,4879423,43.03,3308479,5256845,38.63,NO,Republican,0.416985402279703,33.25919813,377439,157386.5532510488,5234550.557574429
13, GA,1665435,2335679,41.62,1502871,2498243,37.56,NO,Democrat,0.395790889467316,33.15203674,162564,64341.35015536476,2133046.804251857
15, HI,207027,283055,42.24,196577,293505,40.11,YES,Democrat,0.253479014814492,32.1864799,10450,2648.8557048114412,85257.3409009138
16, ID,287136,406735,41.38,252302,441570,36.36,YES,Republican,0.163692466287752,34.74310399,34834,5702.0633706675535,198107.38064467272
17, IL,2000692,2990960,40.08,1839500,3152161,36.85,YES,Democrat,0.31331309366959,34.39314234,161192,50503.564194788545,1736976.2720286897
18, IN,1099146,1581549,41.0,980971,1699724,36.59,YES,Republican,0.353259712540463,32.91961402,118175,41746.46652946922,1374277.5648489755
19, IA,497487,802975,38.25,447185,853276,34.39,YES,Republican,0.2266109466177,34.44123704,50302,11398.983836763546,392595.1043371019
20, KS,449522,709501,38.78,391300,767722,33.76,NO,Republican,0.270756492451982,31.44574061,58222,15763.984503539297,495710.1676783564
21, KY,873763,911924,48.93,802972,982716,44.97,YES,Republican,0.485875460508169,32.22560462,70791,34395.60972483379,1108419.3196563206
22, LA,948326,835601,53.16,884977,898948,49.61,YES,Republican,0.535368639054502,33.8759307,63349,33915.06791546365,1148904.49039004
23, ME,236145,357485,39.78,210466,383161,35.45,YES,Republican + Independent,0.393156746913972,31.15714349,25679,10095.872104003887,314558.53580113733
24, MD,857197,1498443,36.39,805847,1549796,34.21,YES,Democrat,0.299273095916107,34.9034815,51350,15367.673475292095,536385.3068428983
25, MA,1116919,1642044,40.48,1060036,1698937,38.42,YES,Democrat,0.30350186539937,34.08828678,56883,17264.096609512366,588503.4762226832
26, MI,1729801,2321999,42.69,1572683,2479118,38.81,YES,Democrat,0.453852784222,34.57002623,157118,71308.4417513922,2465134.7017660555
27, MN,802896,1478112,35.2,732929,1548073,32.13,YES,Democrat,0.28654396086168,33.18209217,69967,20048.621309609163,665255.2001768773
28, MS,576706,552902,51.05,524683,604926,46.45,YES,Republican,0.387259712921315,34.00269539,52023,20146.41204530557,685032.3119779521
29, MO,965580,1503128,39.11,850452,1618262,34.45,NO,Republican,0.375754468816669,32.36481477,115128,43259.86048592547,1400097.3716030202
30, MT,182814,266128,40.72,161515,287427,35.98,YES,Democrat + Republican,0.280618552189657,33.62124795,21299,5976.894543087504,200950.6534041469
31, NE,281387,504595,35.8,248027,537955,31.56,YES,Republican,0.31767992124725,30.75352915,33360,10597.802172808259,325919.8180473921
32, NV,531329,660048,44.6,479449,711928,40.24,YES,Democrat,0.456686911499278,33.42231442,51880,23692.91696858254,791872.1204509189
33, NH,169755,378270,30.98,153631,394398,28.03,YES,Democrat,0.210173485317074,32.22608682,16124,3388.8372772525013,109208.96431559151
34, NJ,1268437,2229507,36.26,1169664,2328272,33.44,YES,Democrat,0.226280848004276,35.11538334,98773,22350.438199926353,784844.2052073935
35, NM,442228,391774,53.02,412068,421933,49.41,YES,Democrat,0.384374123755167,39.7029752,30160,11592.723572455836,460265.6164976694
36, NY,3448259,4204186,45.06,3254762,4397690,42.53,YES,Democrat,0.453001645178044,33.39394907,193497,87654.45933701597,2927128.550858697
37, NC,1753491,2426154,41.95,1575421,2604215,37.69,YES,Republican,0.490833428857062,31.58749598,178070,87402.70867657702,2760832.708962488
38, ND,109296,213207,33.89,90716,231787,28.13,YES,Republican,0.144158981115502,34.91900364,18580,2678.473869126027,93529.63878565661
39, OH,2004934,2828008,41.48,1815070,3017872,37.56,YES,Democrat + Republican,0.543492703500464,31.83051081,189864,103189.6986574121,3284580.818595398
40, OK,725560,822408,46.87,647420,900546,41.82,YES,Republican,0.449122057445283,55.47480866,78140,35094.39756877442,1946854.99016573
41, OR,745083,957500,43.76,693110,1009473,40.71,YES,Democrat,0.277441573623341,32.7726764,51973,14419.4709059259,472564.6538591244
42, PA,2115720,3113235,40.46,1924285,3304660,36.8,YES,Democrat,0.333723271510407,34.17820462,191435,63886.31448159476,2183519.528769615
44, RI,190041,250140,43.17,179013,261168,40.67,YES,Democrat,0.406975336900984,32.82142666,11028,4488.124015344051,147306.63321059948
45, SC,890673,1159173,43.45,796435,1253412,38.85,NO,Republican,0.441472908688149,32.06944213,94238,41603.523968953785,1334201.8043264314
46, SD,121432,235454,34.03,103821,253065,29.09,YES,Republican,0.18172310428882,41.67870231,17611,3200.325589630409,133385.41754528103
47, TN,1200938,1569465,43.35,1069167,1701241,38.59,NO,Republican,0.345189343663036,32.23022643,131771,45485.945003821915,1466022.3068557077
48, TX,4536368,6259834,42.02,4074279,6721919,37.74,NO,Republican,0.3591437026273,32.38563847,462089,165956.35440334643,5374602.495505971
49, UT,361325,740176,32.8,309311,792195,28.08,YES,Republican,0.182580779077008,35.78005958,52014,9496.756642911494,339794.51850013406
50, VT,116455,153701,43.11,107390,162768,39.75,YES,Democrat + Independent,0.206938302348546,33.22340012,9065,1875.8957107895694,62323.633782953664
51, VA,1142640,2188816,34.3,1037960,2293495,31.16,YES,Democrat,0.371625358818175,34.04288065,104680,38901.74256108656,1324327.3790840951
53, WA,1139413,1882850,37.7,1065163,1957100,35.24,YES,Democrat,0.279066501786446,33.5620539,74250,20720.687757643613,695428.8393671052
54, WV,360464,361725,49.91,332484,389703,46.04,YES,Democrat + Republican,0.324190487815704,34.52164518,27980,9070.849849083397,313140.6599711136
55, WI,892049,1557930,36.41,801063,1648913,32.7,NO,Democrat + Republican,0.460510577333756,32.23422865,90986,41900.015389289125,1350614.6764968643
56, WY,84623,158136,34.86,74993,167766,30.89,NO,Republican,0.244437091570849,31.65394221,9630,2353.929191827276,74511.1386045326
72,PR,934092,231895,80.11,881720,284268,75.62,YES,,0.680682416721265,32.68482107,52372,35648.699528526085,1165171.3654680685
