state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
01, AL,911822,1055721,46.34,806330,1161213,40.98,NO,Republican,0.420261849352176,32.31269263,105492,44334.263011859744,1432559.413679802
02, AK,106704,164595,39.33,97378,173920,35.89,YES,Republican,0.197649572649572,66.94490927,9326,1843.2799145299084,123398.20663741807
04, AZ,1174568,1643126,41.69,1049631,1768065,37.25,YES,Democrat + Independent,0.395275539602645,36.72991326,124937,49384.54009133566,1813889.873939751
05, AR,600752,582813,50.76,531630,651936,44.92,YES,Republican,0.327144978293871,33.2862096,69122,22612.91518962895,752698.234669013
06, CA,6013704,7415330,44.78,5637780,7791255,41.98,YES,Democrat,0.427501420089848,33.00164891,375924,160708.043845856,5303630.440013826
08, CO,824852,1488185,35.66,742326,1570709,32.09,YES,Democrat,0.270830403514812,33.38255308,82526,22350.549880463375,746118.4177517563
09, CT,568632,859687,39.81,529747,898575,37.09,YES,Democrat,0.299947945244024,33.12441214,38885,11663.475850813875,386345.78106729593
10, DE,150742,244926,38.1,137438,258229,34.74,YES,Democrat,0.307684653248596,36.83371311,13304,4093.436626819321,150776.470346229
12, FL,3685918,4879423,43.03,3260885,5304444,38.07,NO,Republican,0.416985402279703,33.25919813,425033,177232.556487149,5894612.711292506
13, GA,1665435,2335679,41.62,1483028,2518088,37.07,NO,Democrat,0.395790889467316,33.15203674,182407,72195.02877506471,2393412.2463963027
15, HI,207027,283055,42.24,195049,295032,39.8,YES,Democrat,0.253479014814492,32.1864799,11978,3036.171639447985,97723.67744604262
16, ID,287136,406735,41.38,248921,444949,35.87,YES,Republican,0.163692466287752,34.74310399,38215,6255.507599186442,217335.75102876982
17, IL,2000692,2990960,40.08,1813154,3178501,36.32,YES,Democrat,0.31331309366959,34.39314234,187538,58758.11096060756,2020876.0738976898
18, IN,1099146,1581549,41.0,967106,1713591,36.08,YES,Republican,0.353259712540463,32.91961402,132040,46644.41244384274,1535516.0538409878
19, IA,497487,802975,38.25,439432,861030,33.79,YES,Republican,0.2266109466177,34.44123704,58055,13155.898505890575,453105.4189155591
20, KS,449522,709501,38.78,385276,773746,33.24,NO,Republican,0.270756492451982,31.44574061,64246,17395.021614070036,546999.3375813899
21, KY,873763,911924,48.93,792223,993466,44.37,YES,Republican,0.485875460508169,32.22560462,81540,39618.2850498361,1276723.189738475
22, LA,948326,835601,53.16,876332,907596,49.12,YES,Republican,0.535368639054502,33.8759307,71994,38543.32980008982,1305691.1692550876
23, ME,236145,357485,39.78,207342,386285,34.93,YES,Republican + Independent,0.393156746913972,31.15714349,28803,11324.093781363135,352826.4148401479
